LOCAL_DATE,mean_temp,mean_prec
16/04/1984 00:00,7.484615385,99
17/04/1984 00:00,7.130769231,59.2
18/04/1984 00:00,5.976923077,16.2
19/04/1984 00:00,5.676923077,9.3
20/04/1984 00:00,7.9,0.4
21/04/1984 00:00,6.415384615,33.9
22/04/1984 00:00,4.838461538,25.8
23/04/1984 00:00,6.753846154,3.4
24/04/1984 00:00,5.676923077,80.7
25/04/1984 00:00,4.638461538,47.6
26/04/1984 00:00,4.784615385,15.8
27/04/1984 00:00,5.638461538,18.8
28/04/1984 00:00,7.076923077,19
29/04/1984 00:00,6.992307692,3.4
30/04/1984 00:00,8.061538462,68.8
01/05/1984 00:00,6.569230769,32.3
02/05/1984 00:00,6.515384615,6.5
03/05/1984 00:00,6.784615385,14.2
04/05/1984 00:00,6.015384615,105
05/05/1984 00:00,6.107692308,50.3
06/05/1984 00:00,6.830769231,19.2
07/05/1984 00:00,7.546153846,5.4
08/05/1984 00:00,8.069230769,119
09/05/1984 00:00,8.4,37.6
10/05/1984 00:00,9.169230769,14.4
11/05/1984 00:00,9.769230769,41.3
12/05/1984 00:00,10.45384615,42.4
13/05/1984 00:00,9.269230769,36.5
14/05/1984 00:00,10.52307692,66.3
15/05/1984 00:00,10.37692308,11
16/05/1984 00:00,10.20769231,31
17/05/1984 00:00,10.38461538,33.4
18/05/1984 00:00,9.715384615,25.9
19/05/1984 00:00,10.63846154,58.5
20/05/1984 00:00,11.72307692,19.9
21/05/1984 00:00,11.33076923,39
22/05/1984 00:00,11.75384615,64.2
23/05/1984 00:00,11.93846154,93.5
24/05/1984 00:00,10.83076923,19.6
25/05/1984 00:00,11.72307692,12.5
26/05/1984 00:00,11.75384615,33.4
27/05/1984 00:00,11.41538462,13
28/05/1984 00:00,11.31538462,17.1
29/05/1984 00:00,11.51538462,82.9
30/05/1984 00:00,12.66923077,23.5
31/05/1984 00:00,12.87692308,32.3
01/06/1984 00:00,12.70769231,34.7
02/06/1984 00:00,14.1,36.6
03/06/1984 00:00,11.82307692,16.8
04/06/1984 00:00,13.14615385,33
05/06/1984 00:00,14.12307692,27
06/06/1984 00:00,15.34615385,74.6
07/06/1984 00:00,16.02307692,51.3
08/06/1984 00:00,15.52307692,68.9
09/06/1984 00:00,16.06153846,37.2
10/06/1984 00:00,15.91538462,0.2
11/06/1984 00:00,15.66153846,14.7
12/06/1984 00:00,15.66923077,41.9
13/06/1984 00:00,17.04615385,12
14/06/1984 00:00,15.36153846,33.6
15/06/1984 00:00,13.11538462,9
16/06/1984 00:00,13.23846154,67.3
17/06/1984 00:00,15.2,20.5
18/06/1984 00:00,16.1,125.9
19/06/1984 00:00,16.29230769,30.9
20/06/1984 00:00,15.44615385,34.2
21/06/1984 00:00,15.11538462,100.6
22/06/1984 00:00,14.26923077,58.8
23/06/1984 00:00,14.31538462,26.9
24/06/1984 00:00,15.29230769,78.8
25/06/1984 00:00,15.08461538,8.8
26/06/1984 00:00,15.62307692,73.4
27/06/1984 00:00,16.15384615,29.1
28/06/1984 00:00,17.33846154,22.1
29/06/1984 00:00,18.46923077,27
30/06/1984 00:00,17.37692308,4.4
01/07/1984 00:00,17.66923077,7.3
02/07/1984 00:00,18.73846154,11.2
03/07/1984 00:00,18.38461538,0
04/07/1984 00:00,18.8,12.5
05/07/1984 00:00,18.30769231,23.2
06/07/1984 00:00,18.1,48.1
07/07/1984 00:00,16.62307692,18.5
08/07/1984 00:00,17.32307692,58.6
09/07/1984 00:00,17.69230769,5.3
10/07/1984 00:00,18.18461538,3.7
11/07/1984 00:00,18.63076923,70
12/07/1984 00:00,18.91538462,39.9
13/07/1984 00:00,18.70769231,36.3
14/07/1984 00:00,19.24615385,12
15/07/1984 00:00,18.96923077,67.4
16/07/1984 00:00,18.66923077,27.2
17/07/1984 00:00,18.98461538,20.4
18/07/1984 00:00,18.36923077,34.4
19/07/1984 00:00,17.99230769,2.4
20/07/1984 00:00,18.59230769,22.4
21/07/1984 00:00,18.20769231,19.3
22/07/1984 00:00,18.57692308,4.4
23/07/1984 00:00,20.49230769,14
24/07/1984 00:00,19.38461538,14.5
25/07/1984 00:00,18.59230769,0.4
26/07/1984 00:00,18.87692308,19.4
27/07/1984 00:00,19,28.9
28/07/1984 00:00,19.2,29.3
29/07/1984 00:00,19.41538462,9
30/07/1984 00:00,19.8,12.1
31/07/1984 00:00,20.36153846,0.4
01/08/1984 00:00,20.69230769,3.4
02/08/1984 00:00,20.82307692,1.7
03/08/1984 00:00,21.05384615,15.2
04/08/1984 00:00,21.69230769,4.2
05/08/1984 00:00,22.16923077,16.8
06/08/1984 00:00,22.24615385,43.4
07/08/1984 00:00,20.57692308,86.2
08/08/1984 00:00,19.58461538,25.3
09/08/1984 00:00,20.09230769,9.4
10/08/1984 00:00,20.71538462,23
11/08/1984 00:00,20.96153846,27.8
12/08/1984 00:00,19.90769231,76.3
13/08/1984 00:00,20.46153846,43.2
14/08/1984 00:00,19.61538462,77
15/08/1984 00:00,19.66923077,52
16/08/1984 00:00,20.03076923,9
17/08/1984 00:00,19.13846154,11.8
18/08/1984 00:00,18.16153846,85.5
19/08/1984 00:00,16.95384615,29.8
20/08/1984 00:00,15.31538462,50
21/08/1984 00:00,15.88461538,8.4
22/08/1984 00:00,17.56923077,25.8
23/08/1984 00:00,17.37692308,55.3
24/08/1984 00:00,17.43076923,48.1
25/08/1984 00:00,17.61538462,30
26/08/1984 00:00,18.10769231,9.1
27/08/1984 00:00,17.78461538,4
28/08/1984 00:00,16.86923077,3.8
29/08/1984 00:00,16.74615385,28.2
30/08/1984 00:00,15.47692308,42
31/08/1984 00:00,15.42307692,5.6
01/09/1984 00:00,14.17692308,32.2
02/09/1984 00:00,12.54615385,28.2
03/09/1984 00:00,12.20769231,21.9
04/09/1984 00:00,13.02307692,14.9
05/09/1984 00:00,13.56153846,42
06/09/1984 00:00,13.2,101.6
07/09/1984 00:00,11.51538462,69.6
08/09/1984 00:00,12.05384615,6.1
09/09/1984 00:00,13.56153846,27
10/09/1984 00:00,13.29230769,47.1
11/09/1984 00:00,13.19230769,45.7
12/09/1984 00:00,11.48461538,76.1
13/09/1984 00:00,10.84615385,40.8
14/09/1984 00:00,11.13076923,23.9
15/09/1984 00:00,10.76153846,48.3
16/09/1984 00:00,12.13846154,19.5
17/09/1984 00:00,12.86923077,0
18/09/1984 00:00,13.86153846,0
19/09/1984 00:00,13.58461538,34.6
20/09/1984 00:00,12.34615385,60.7
21/09/1984 00:00,9.038461538,88.1
22/09/1984 00:00,7.438461538,23.6
23/09/1984 00:00,8.761538462,4.2
24/09/1984 00:00,10.49230769,7.4
25/09/1984 00:00,10.03846154,18.6
26/09/1984 00:00,7.807692308,31.6
27/09/1984 00:00,5.046153846,4.6
28/09/1984 00:00,6.592307692,2.2
29/09/1984 00:00,8.130769231,1.2
30/09/1984 00:00,8.215384615,0
01/10/1984 00:00,9.361538462,0
02/10/1984 00:00,9.823076923,37.5
03/10/1984 00:00,9.484615385,66.4
04/10/1984 00:00,9.115384615,14.3
05/10/1984 00:00,6.530769231,4.8
06/10/1984 00:00,6.738461538,7.4
07/10/1984 00:00,9.923076923,33
08/10/1984 00:00,12.71538462,77.4
09/10/1984 00:00,11.4,15.6
10/10/1984 00:00,9.876923077,29.7
11/10/1984 00:00,11.24615385,10.5
12/10/1984 00:00,10.42307692,15
13/10/1984 00:00,8.253846154,7
14/10/1984 00:00,7.792307692,9.4
15/10/1984 00:00,6.953846154,37.8
16/10/1984 00:00,5.446153846,44.4
17/10/1984 00:00,4.446153846,20.7
18/10/1984 00:00,4.569230769,29.2
19/10/1984 00:00,5.292307692,37.7
20/10/1984 00:00,5.130769231,9.4
21/10/1984 00:00,5.215384615,38.4
22/10/1984 00:00,5.823076923,2.7
23/10/1984 00:00,5.084615385,36.6
24/10/1984 00:00,4.376923077,4.2
25/10/1984 00:00,5.061538462,37.6
26/10/1984 00:00,1.453846154,27
27/10/1984 00:00,-0.346153846,29.2
28/10/1984 00:00,1.653846154,16
29/10/1984 00:00,-1.884615385,17
30/10/1984 00:00,-4.061538462,5.4
31/10/1984 00:00,-4.046153846,6.4
01/11/1984 00:00,-4.623076923,33.9
02/11/1984 00:00,-2.107692308,51
03/11/1984 00:00,-3.046153846,2.3
04/11/1984 00:00,-1.030769231,42.5
05/11/1984 00:00,3,46.6
06/11/1984 00:00,1.661538462,12.3
07/11/1984 00:00,0.376923077,11.9
08/11/1984 00:00,-1.884615385,15.2
09/11/1984 00:00,-1.484615385,12.2
10/11/1984 00:00,0.669230769,92
11/11/1984 00:00,1.930769231,55.1
12/11/1984 00:00,1.161538462,59.2
13/11/1984 00:00,-0.876923077,71.5
14/11/1984 00:00,-3.507692308,40.5
15/11/1984 00:00,-3.384615385,15
16/11/1984 00:00,-1.484615385,16
17/11/1984 00:00,-3.315384615,13.7
18/11/1984 00:00,-4.592307692,6.2
19/11/1984 00:00,-5.338461538,12.2
20/11/1984 00:00,-3.9,0.6
21/11/1984 00:00,-2.253846154,7
22/11/1984 00:00,-1.246153846,6
23/11/1984 00:00,1.730769231,32.5
24/11/1984 00:00,0.1,17.9
25/11/1984 00:00,-1.476923077,14.2
26/11/1984 00:00,-1.023076923,12.6
27/11/1984 00:00,-1.361538462,43.3
28/11/1984 00:00,-0.115384615,14.1
29/11/1984 00:00,-0.807692308,55.1
30/11/1984 00:00,-1.361538462,17.2
01/12/1984 00:00,-4.138461538,23.4
02/12/1984 00:00,-6.476923077,9
03/12/1984 00:00,-5.938461538,42.9
04/12/1984 00:00,-4.430769231,25.5
05/12/1984 00:00,-7.138461538,5.2
06/12/1984 00:00,-2.930769231,90.8
07/12/1984 00:00,-2.453846154,68.8
08/12/1984 00:00,-3.069230769,35.9
09/12/1984 00:00,-2.161538462,8.6
10/12/1984 00:00,-4.284615385,7.8
11/12/1984 00:00,-6.023076923,66.5
12/12/1984 00:00,-4.3,26
13/12/1984 00:00,-3.669230769,47.2
14/12/1984 00:00,-6.3,41.3
15/12/1984 00:00,-9.9,26.3
16/12/1984 00:00,-9.430769231,9.4
17/12/1984 00:00,-6.523076923,5.1
18/12/1984 00:00,-7.192307692,8.8
19/12/1984 00:00,-5.738461538,35.4
20/12/1984 00:00,-6.469230769,28.9
21/12/1984 00:00,-12.3,50.4
22/12/1984 00:00,-10.01538462,49.7
23/12/1984 00:00,-10.61538462,11.1
24/12/1984 00:00,-8.330769231,25.2
25/12/1984 00:00,-12.09230769,51.7
26/12/1984 00:00,-16.85384615,13.8
27/12/1984 00:00,-19.13076923,10.8
28/12/1984 00:00,-15.75384615,78.6
29/12/1984 00:00,-12.53076923,29
30/12/1984 00:00,-14.38461538,6.4
31/12/1984 00:00,-15.06153846,3.4
01/01/1985 00:00,-11.30769231,115
02/01/1985 00:00,-6.376923077,10.4
03/01/1985 00:00,-5.753846154,1.6
04/01/1985 00:00,-5.715384615,8.6
05/01/1985 00:00,-5.584615385,37.7
06/01/1985 00:00,-8.315384615,6.6
07/01/1985 00:00,-11.69230769,19.3
08/01/1985 00:00,-13.20769231,12.2
09/01/1985 00:00,-14.25384615,2
10/01/1985 00:00,-13.74615385,1.7
11/01/1985 00:00,-10.84615385,3.4
12/01/1985 00:00,-6.923076923,15
13/01/1985 00:00,-7.246153846,7
14/01/1985 00:00,-6.792307692,20.7
15/01/1985 00:00,-7.1,36.7
16/01/1985 00:00,-9.215384615,26.4
17/01/1985 00:00,-10.22307692,28.3
18/01/1985 00:00,-13.83076923,11.7
19/01/1985 00:00,-14.16153846,31.1
20/01/1985 00:00,-12.36923077,34.8
21/01/1985 00:00,-10.64615385,39
22/01/1985 00:00,-7.638461538,7.8
23/01/1985 00:00,-4.523076923,2.6
24/01/1985 00:00,-6.453846154,6.9
25/01/1985 00:00,-7.638461538,17
26/01/1985 00:00,-8.230769231,17.5
27/01/1985 00:00,-10.68461538,6.4
28/01/1985 00:00,-9.569230769,7.6
29/01/1985 00:00,-12.79230769,0.8
30/01/1985 00:00,-15.24615385,2.2
31/01/1985 00:00,-14.06153846,17.4
01/02/1985 00:00,-13.68461538,11.1
02/02/1985 00:00,-14.48461538,25.9
03/02/1985 00:00,-16.96153846,31.9
04/02/1985 00:00,-15.01538462,9.8
05/02/1985 00:00,-15.32307692,13.8
06/02/1985 00:00,-17.53846154,18
07/02/1985 00:00,-18.62307692,8.1
08/02/1985 00:00,-17.06923077,27.1
09/02/1985 00:00,-14.59230769,21.2
10/02/1985 00:00,-13.60769231,11.2
11/02/1985 00:00,-12.56923077,27.2
12/02/1985 00:00,-8.030769231,28
13/02/1985 00:00,-5.661538462,71
14/02/1985 00:00,-5.315384615,21.3
15/02/1985 00:00,-4.338461538,8.3
16/02/1985 00:00,-5.730769231,6.8
17/02/1985 00:00,-7.538461538,13.1
18/02/1985 00:00,-6.661538462,8.4
19/02/1985 00:00,-5.515384615,38.4
20/02/1985 00:00,-6.161538462,6.2
21/02/1985 00:00,-6.738461538,25.4
22/02/1985 00:00,-3.176923077,30.4
23/02/1985 00:00,-1.338461538,55.1
24/02/1985 00:00,-1.569230769,105.4
25/02/1985 00:00,-4.6,53.4
26/02/1985 00:00,-3.9,0.2
27/02/1985 00:00,-2.076923077,45.8
28/02/1985 00:00,-3.138461538,15.8
01/03/1985 00:00,-2.815384615,24
02/03/1985 00:00,-4.269230769,37.3
03/03/1985 00:00,-7.9,24.2
04/03/1985 00:00,-11.36923077,89.1
05/03/1985 00:00,-9.261538462,84
06/03/1985 00:00,-9.423076923,6.7
07/03/1985 00:00,-6.615384615,0.8
08/03/1985 00:00,-1.769230769,34.1
09/03/1985 00:00,-0.876923077,2
10/03/1985 00:00,-0.792307692,0.2
11/03/1985 00:00,0.084615385,8
12/03/1985 00:00,0.346153846,125.5
13/03/1985 00:00,1.415384615,61.6
14/03/1985 00:00,0.576923077,24
15/03/1985 00:00,-1.638461538,0
16/03/1985 00:00,-2.023076923,2
17/03/1985 00:00,-1.246153846,11.8
18/03/1985 00:00,-2.723076923,19
19/03/1985 00:00,-2.492307692,12.2
20/03/1985 00:00,-1.5,11.4
21/03/1985 00:00,-3.230769231,22.1
22/03/1985 00:00,-2.869230769,20.8
23/03/1985 00:00,-0.069230769,23.1
24/03/1985 00:00,-0.046153846,11.2
25/03/1985 00:00,-2.446153846,3.6
26/03/1985 00:00,-2.5,4.3
27/03/1985 00:00,0.330769231,10.4
28/03/1985 00:00,1.092307692,49.5
29/03/1985 00:00,1.530769231,11.1
30/03/1985 00:00,1.407692308,17
31/03/1985 00:00,0.584615385,61.5
01/04/1985 00:00,2.1,37.8
02/04/1985 00:00,1.376923077,21.3
03/04/1985 00:00,0.653846154,21.9
04/04/1985 00:00,1.430769231,20
05/04/1985 00:00,1.430769231,59.2
06/04/1985 00:00,2.976923077,40.4
07/04/1985 00:00,3.269230769,1.4
08/04/1985 00:00,2.515384615,9.2
09/04/1985 00:00,1.276923077,8.2
10/04/1985 00:00,1.169230769,22
11/04/1985 00:00,2.123076923,13.9
12/04/1985 00:00,3.1,5.6
13/04/1985 00:00,2.9,12.2
14/04/1985 00:00,3.438461538,13
15/04/1985 00:00,5.8,30
16/04/1985 00:00,6.507692308,37.7
17/04/1985 00:00,3.346153846,7.2
18/04/1985 00:00,3.8,24.7
19/04/1985 00:00,5.146153846,43.2
20/04/1985 00:00,4.746153846,38.3
21/04/1985 00:00,5.461538462,10.9
22/04/1985 00:00,6.184615385,13.2
23/04/1985 00:00,5.807692308,8.2
24/04/1985 00:00,5.938461538,52.4
25/04/1985 00:00,5.838461538,18.4
26/04/1985 00:00,6.761538462,29.8
27/04/1985 00:00,7.469230769,22.4
28/04/1985 00:00,7.307692308,28.6
29/04/1985 00:00,7.507692308,15.4
30/04/1985 00:00,8.930769231,3.8
01/05/1985 00:00,9.307692308,7.9
02/05/1985 00:00,10.65384615,3.2
03/05/1985 00:00,9.976923077,58.6
04/05/1985 00:00,8.576923077,60.2
05/05/1985 00:00,7.307692308,76.4
06/05/1985 00:00,7.984615385,19.1
07/05/1985 00:00,8.746153846,24
08/05/1985 00:00,7.630769231,32.3
09/05/1985 00:00,8.538461538,3
10/05/1985 00:00,11.8,39.3
11/05/1985 00:00,10.56153846,5.4
12/05/1985 00:00,9.061538462,26
13/05/1985 00:00,9.953846154,36.3
14/05/1985 00:00,8.130769231,27.1
15/05/1985 00:00,9.646153846,3.5
16/05/1985 00:00,12.1,5.5
17/05/1985 00:00,13.69230769,20.7
18/05/1985 00:00,12.03846154,45.5
19/05/1985 00:00,11.14615385,7.3
20/05/1985 00:00,13.13846154,43.4
21/05/1985 00:00,13.48461538,7.4
22/05/1985 00:00,13.33076923,47.6
23/05/1985 00:00,13.8,9.5
24/05/1985 00:00,13.06153846,75.8
25/05/1985 00:00,12.33846154,49.4
26/05/1985 00:00,11.33076923,27.1
27/05/1985 00:00,11.59230769,55.5
28/05/1985 00:00,11.90769231,11.8
29/05/1985 00:00,11.86153846,30.8
30/05/1985 00:00,13.36153846,9.2
31/05/1985 00:00,12.96153846,50.8
01/06/1985 00:00,12,41.6
02/06/1985 00:00,13.77692308,1.3
03/06/1985 00:00,12.66923077,11
04/06/1985 00:00,13.17692308,6.1
05/06/1985 00:00,13.35384615,44.8
06/06/1985 00:00,13.18461538,120.3
07/06/1985 00:00,13.51538462,34.2
08/06/1985 00:00,14.39230769,16.2
09/06/1985 00:00,13.95384615,29
10/06/1985 00:00,12.96923077,9.8
11/06/1985 00:00,12.80769231,5.6
12/06/1985 00:00,13.3,28.5
13/06/1985 00:00,11.80769231,48.2
14/06/1985 00:00,13.12307692,17.6
15/06/1985 00:00,13.76923077,12.6
16/06/1985 00:00,13.37692308,15.4
17/06/1985 00:00,14.3,145.6
18/06/1985 00:00,15.19230769,71.8
19/06/1985 00:00,15.19230769,28.7
20/06/1985 00:00,15.22307692,28.9
21/06/1985 00:00,14.82307692,9.6
22/06/1985 00:00,13.83846154,23.2
23/06/1985 00:00,14.88461538,67.2
24/06/1985 00:00,12.75384615,53.1
25/06/1985 00:00,12.68461538,51.2
26/06/1985 00:00,12.36153846,35.3
27/06/1985 00:00,13.83846154,118.7
28/06/1985 00:00,16.44615385,18
29/06/1985 00:00,15.66923077,56.3
30/06/1985 00:00,16.12307692,15.4
01/07/1985 00:00,18.32307692,0
02/07/1985 00:00,19.04615385,34.3
03/07/1985 00:00,19.2,13.4
04/07/1985 00:00,20.36923077,0
05/07/1985 00:00,21.46923077,6
06/07/1985 00:00,20.43846154,42.8
07/07/1985 00:00,19.06923077,40.4
08/07/1985 00:00,19.10769231,30.3
09/07/1985 00:00,19.35384615,6.4
10/07/1985 00:00,19.06923077,14.7
11/07/1985 00:00,18.38461538,24.6
12/07/1985 00:00,17.54615385,27.9
13/07/1985 00:00,17.65384615,8
14/07/1985 00:00,18.60769231,90.2
15/07/1985 00:00,19.06153846,43.5
16/07/1985 00:00,18.17692308,59.7
17/07/1985 00:00,17.66923077,82
18/07/1985 00:00,17.69230769,44.5
19/07/1985 00:00,18.50769231,41.4
20/07/1985 00:00,18.86923077,16.4
21/07/1985 00:00,19.06923077,5.6
22/07/1985 00:00,18.26923077,7.2
23/07/1985 00:00,16.93076923,18.6
24/07/1985 00:00,16.73846154,6.4
25/07/1985 00:00,19.06153846,6.4
26/07/1985 00:00,18.92307692,38.2
27/07/1985 00:00,17.66153846,4.6
28/07/1985 00:00,16.72307692,2.4
29/07/1985 00:00,18.65384615,63
30/07/1985 00:00,18.11538462,15
31/07/1985 00:00,17.32307692,14.7
01/08/1985 00:00,16.61538462,80.8
02/08/1985 00:00,17.74615385,23.6
03/08/1985 00:00,18.63076923,24.4
04/08/1985 00:00,19.2,13.4
05/08/1985 00:00,19.36923077,0.4
06/08/1985 00:00,19.46153846,1.3
07/08/1985 00:00,19.33076923,25.6
08/08/1985 00:00,17.47692308,64.6
09/08/1985 00:00,16.81538462,20.4
10/08/1985 00:00,17.56153846,11.8
11/08/1985 00:00,16.55384615,11.2
12/08/1985 00:00,15.22307692,35.4
13/08/1985 00:00,16.00769231,8.6
14/08/1985 00:00,17.57692308,23.6
15/08/1985 00:00,17.26923077,55.3
16/08/1985 00:00,16.25384615,26.8
17/08/1985 00:00,15.55384615,87.4
18/08/1985 00:00,15.83076923,43.3
19/08/1985 00:00,16.25384615,20.7
20/08/1985 00:00,15.51538462,24.5
21/08/1985 00:00,15.36923077,26.7
22/08/1985 00:00,15.61538462,10.9
23/08/1985 00:00,15.45384615,66.2
24/08/1985 00:00,16.36923077,40.4
25/08/1985 00:00,16.21538462,80.2
26/08/1985 00:00,15.6,71.7
27/08/1985 00:00,15.70769231,22.4
28/08/1985 00:00,14.77692308,9.4
29/08/1985 00:00,13.06153846,46.1
30/08/1985 00:00,13.53846154,58.4
31/08/1985 00:00,13.2,56.2
01/09/1985 00:00,12.53076923,18.2
02/09/1985 00:00,13.89230769,7.9
03/09/1985 00:00,13.66923077,17.9
04/09/1985 00:00,14.25384615,55.4
05/09/1985 00:00,13.92307692,42.7
06/09/1985 00:00,12.21538462,36
07/09/1985 00:00,13.27692308,6.2
08/09/1985 00:00,13.6,13.7
09/09/1985 00:00,12.23076923,9.8
10/09/1985 00:00,11.31538462,35.5
11/09/1985 00:00,10.58461538,28.4
12/09/1985 00:00,11.28461538,102.6
13/09/1985 00:00,11.43076923,23.2
14/09/1985 00:00,11.55384615,2.6
15/09/1985 00:00,12.93846154,8
16/09/1985 00:00,12.77692308,24.1
17/09/1985 00:00,11.6,1.7
18/09/1985 00:00,11.22307692,2.9
19/09/1985 00:00,13.18461538,23.2
20/09/1985 00:00,15.36153846,6.4
21/09/1985 00:00,13.10769231,13.2
22/09/1985 00:00,9.761538462,6
23/09/1985 00:00,10.16923077,3.6
24/09/1985 00:00,10.9,61.1
25/09/1985 00:00,11.19230769,13
26/09/1985 00:00,11.06923077,38
27/09/1985 00:00,9.284615385,138.6
28/09/1985 00:00,10.42307692,5.6
29/09/1985 00:00,10.07692308,0
30/09/1985 00:00,11.37692308,2.6
01/10/1985 00:00,10.59230769,50.9
02/10/1985 00:00,9.884615385,16.3
03/10/1985 00:00,8.969230769,3.4
04/10/1985 00:00,7.830769231,8.4
05/10/1985 00:00,8.892307692,47.7
06/10/1985 00:00,6.961538462,26.6
07/10/1985 00:00,5.907692308,8.2
08/10/1985 00:00,4.838461538,14.3
09/10/1985 00:00,7.438461538,13.8
10/10/1985 00:00,8.038461538,107.3
11/10/1985 00:00,5.330769231,12.6
12/10/1985 00:00,5.153846154,23.1
13/10/1985 00:00,5.707692308,52.5
14/10/1985 00:00,5.953846154,18.5
15/10/1985 00:00,6.915384615,95.6
16/10/1985 00:00,5.776923077,21.2
17/10/1985 00:00,5.461538462,4.8
18/10/1985 00:00,7.469230769,21.1
19/10/1985 00:00,8.923076923,37.7
20/10/1985 00:00,5.576923077,22.4
21/10/1985 00:00,5.761538462,15.2
22/10/1985 00:00,6.923076923,8.2
23/10/1985 00:00,6.676923077,8.4
24/10/1985 00:00,7,57.9
25/10/1985 00:00,6.392307692,21.2
26/10/1985 00:00,4.284615385,28.7
27/10/1985 00:00,5.215384615,39.4
28/10/1985 00:00,3.146153846,9.8
29/10/1985 00:00,0.438461538,3.4
30/10/1985 00:00,1.646153846,9.8
31/10/1985 00:00,2.023076923,15.7
01/11/1985 00:00,2.730769231,46.2
02/11/1985 00:00,4.123076923,28.6
03/11/1985 00:00,3.338461538,31.6
04/11/1985 00:00,2.738461538,33.4
05/11/1985 00:00,2.376923077,25
06/11/1985 00:00,2.061538462,142.4
07/11/1985 00:00,0.438461538,32.2
08/11/1985 00:00,-0.961538462,12.4
09/11/1985 00:00,-4.392307692,40.8
10/11/1985 00:00,-5.284615385,60.2
11/11/1985 00:00,-6.230769231,16
12/11/1985 00:00,-4.207692308,36
13/11/1985 00:00,-1.023076923,69.1
14/11/1985 00:00,-2.430769231,30.9
15/11/1985 00:00,-3.338461538,46.6
16/11/1985 00:00,-5.507692308,19.6
17/11/1985 00:00,-5.261538462,43.7
18/11/1985 00:00,-4.730769231,31.6
19/11/1985 00:00,-4.746153846,40.6
20/11/1985 00:00,-3.607692308,8
21/11/1985 00:00,-7.446153846,1.2
22/11/1985 00:00,-10.35384615,33
23/11/1985 00:00,-8.438461538,4.3
24/11/1985 00:00,-10.34615385,6.7
25/11/1985 00:00,-13.73076923,7
26/11/1985 00:00,-15.51538462,9.8
27/11/1985 00:00,-13.49230769,3
28/11/1985 00:00,-12.66923077,5.3
29/11/1985 00:00,-13.3,0.7
30/11/1985 00:00,-12.00769231,5
01/12/1985 00:00,-10.64615385,26.7
02/12/1985 00:00,-9.253846154,94.6
03/12/1985 00:00,-10.27692308,29.8
04/12/1985 00:00,-7.115384615,9.8
05/12/1985 00:00,-4.469230769,5.4
06/12/1985 00:00,-4.184615385,0.4
07/12/1985 00:00,-5.838461538,26
08/12/1985 00:00,-5.253846154,6
09/12/1985 00:00,-5.607692308,2.1
10/12/1985 00:00,-5.969230769,9.2
11/12/1985 00:00,-6.338461538,10.5
12/12/1985 00:00,-8.753846154,20.6
13/12/1985 00:00,-8.069230769,31.6
14/12/1985 00:00,-7,49.3
15/12/1985 00:00,-9.307692308,15.3
16/12/1985 00:00,-8.138461538,18.5
17/12/1985 00:00,-7.838461538,24.2
18/12/1985 00:00,-8.7,34.7
19/12/1985 00:00,-10.69230769,10.8
20/12/1985 00:00,-9.207692308,1.7
21/12/1985 00:00,-6.246153846,8.3
22/12/1985 00:00,-4.576923077,13.6
23/12/1985 00:00,-3.723076923,32.8
24/12/1985 00:00,-4.138461538,15.3
25/12/1985 00:00,-4.692307692,38.6
26/12/1985 00:00,-8.592307692,20.2
27/12/1985 00:00,-8.692307692,17.1
28/12/1985 00:00,-7.215384615,13.6
29/12/1985 00:00,-7.107692308,13.6
30/12/1985 00:00,-6.861538462,15.6
31/12/1985 00:00,-4.715384615,10.5
01/01/1986 00:00,-5.7,34.1
02/01/1986 00:00,-8.123076923,18.6
03/01/1986 00:00,-8.930769231,76.8
04/01/1986 00:00,-9.223076923,56.7
05/01/1986 00:00,-9.776923077,82.9
06/01/1986 00:00,-9.746153846,28.3
07/01/1986 00:00,-10.69230769,4.6
08/01/1986 00:00,-7.869230769,5.8
09/01/1986 00:00,-3.753846154,20.8
10/01/1986 00:00,-1.315384615,9.2
11/01/1986 00:00,-3.576923077,2.2
12/01/1986 00:00,-2.1,2
13/01/1986 00:00,-2.861538462,22.1
14/01/1986 00:00,-8.038461538,32.2
15/01/1986 00:00,-10.45384615,34.2
16/01/1986 00:00,-7.753846154,7.7
17/01/1986 00:00,-3.946153846,19.2
18/01/1986 00:00,0.369230769,57.6
19/01/1986 00:00,-0.184615385,53.4
20/01/1986 00:00,-1.361538462,141
21/01/1986 00:00,-4.223076923,18.1
22/01/1986 00:00,-5.684615385,27.2
23/01/1986 00:00,-8.353846154,13.6
24/01/1986 00:00,-9.907692308,7.1
25/01/1986 00:00,-8.461538462,23.4
26/01/1986 00:00,-3.646153846,59
27/01/1986 00:00,-2.746153846,93.2
28/01/1986 00:00,-8.246153846,31.2
29/01/1986 00:00,-10.08461538,16.9
30/01/1986 00:00,-9.307692308,33.9
31/01/1986 00:00,-7.630769231,5
01/02/1986 00:00,-8.392307692,35.2
02/02/1986 00:00,-4.907692308,40.2
03/02/1986 00:00,-5.853846154,10.8
04/02/1986 00:00,-10.03076923,23
05/02/1986 00:00,-7.253846154,31.2
06/02/1986 00:00,-10.12307692,13.7
07/02/1986 00:00,-12.03846154,8.6
08/02/1986 00:00,-10.70769231,2.5
09/02/1986 00:00,-10.40769231,1
10/02/1986 00:00,-10.89230769,4.2
11/02/1986 00:00,-10.53076923,0.8
12/02/1986 00:00,-10.88461538,11.6
13/02/1986 00:00,-11.23846154,0.4
