LOCAL_DATE,mean_temp,mean_prec,,,,
13/08/2016 00:00,18.84545455,101.9,13/08/2016,88.44976077,67.56937799,0.178708134
14/08/2016 00:00,18.78181818,37.1,14/08/2016,87.94258373,66.27751196,0.105144231
15/08/2016 00:00,19.13636364,12.8,15/08/2016,87.49282297,66.3923445,0.215358852
16/08/2016 00:00,19.3,110.2,16/08/2016,88.64114833,66.78947368,0.228990385
17/08/2016 00:00,19.45,49.1,17/08/2016,88.54066986,66.66028708,0.147464115
18/08/2016 00:00,18.63636364,15.1,18/08/2016,88.58373206,66.76076555,0.087403846
19/08/2016 00:00,17.94545455,0.4,19/08/2016,86.16267943,66.33014354,0.197033493
20/08/2016 00:00,18.58181818,2.8,20/08/2016,84.08133971,63.9569378,0.217799043
21/08/2016 00:00,18.38181818,58.2,21/08/2016,84.29807692,61.76442308,0.130909091
22/08/2016 00:00,17.13636364,53,22/08/2016,84.59134615,61.28846154,0.061298077
23/08/2016 00:00,17.54545455,22.7,23/08/2016,85.86602871,62.73684211,0.078413462
24/08/2016 00:00,19.24545455,3.8,24/08/2016,85.50239234,63.83253589,0.091244019
25/08/2016 00:00,19.84545455,26.7,25/08/2016,85.84688995,64.18181818,0.101961722
26/08/2016 00:00,19.33636364,9.9,26/08/2016,85.35885167,63.70334928,0.074354067
27/08/2016 00:00,18.20909091,9.7,27/08/2016,86.35885167,64.43062201,0.131778846
28/08/2016 00:00,17.38181818,2.1,28/08/2016,88.10047847,65.89473684,0.078755981
29/08/2016 00:00,16.92727273,4.6,29/08/2016,87.96172249,65.51196172,0.118516746
30/08/2016 00:00,17.34,6.9,30/08/2016,86.67464115,64.96172249,0.096555024
31/08/2016 00:00,17.83636364,23.8,31/08/2016,85.66028708,64.26315789,0.100384615
01/09/2016 00:00,16.15,21.8,01/09/2016,83.06698565,63.31100478,0.079904306
02/09/2016 00:00,14.15454545,11.3,02/09/2016,81.00478469,61.18181818,0.155215311
03/09/2016 00:00,14.26,16.9,03/09/2016,81.49282297,59.84210526,0.098660287
04/09/2016 00:00,13.57272727,0.6,04/09/2016,82.59330144,60.60287081,0.0775
05/09/2016 00:00,15.00909091,4.8,05/09/2016,84.45454545,61.88516746,0.084066986
06/09/2016 00:00,16.71818182,1.8,06/09/2016,85.27751196,64.215311,0.123875598
07/09/2016 00:00,18.1,40.4,07/09/2016,85.62200957,65.55502392,0.146220096
08/09/2016 00:00,17.46363636,78.1,08/09/2016,85.84688995,64.42105263,0.090865385
09/09/2016 00:00,16.78181818,23.8,09/09/2016,84.76555024,62.93301435,0.150478469
10/09/2016 00:00,16.91818182,24.3,10/09/2016,84.19617225,59.92822967,0.124210526
11/09/2016 00:00,13.67272727,29.7,11/09/2016,82.92344498,58.32535885,0.037942584
12/09/2016 00:00,13.38181818,1.3,12/09/2016,81.16826923,58.26923077,0.029086538
13/09/2016 00:00,15.64545455,0,13/09/2016,79.30917874,58.17391304,0.08507177
14/09/2016 00:00,14.72727273,15.7,14/09/2016,80.82608696,58.20772947,0.044449761
15/09/2016 00:00,13.5,2.6,15/09/2016,81.94711538,58.90865385,0.102679426
16/09/2016 00:00,13.78181818,2.7,16/09/2016,81.84210526,59.39423077,0.119903846
17/09/2016 00:00,14.79090909,78.2,17/09/2016,81.80382775,60.59330144,0.151196172
18/09/2016 00:00,16.71818182,12.2,18/09/2016,84.23923445,61.09569378,0.078325359
19/09/2016 00:00,14.88181818,54.8,19/09/2016,84.99043062,61.6076555,0.160717703
20/09/2016 00:00,14.01818182,10.6,20/09/2016,85.15384615,61.23557692,0.044545455
21/09/2016 00:00,14.62727273,0.3,21/09/2016,83.24519231,62.37019231,0.168937198
22/09/2016 00:00,13.80909091,15.1,22/09/2016,81.40865385,61.25480769,0.068995215
23/09/2016 00:00,11.87,27.4,23/09/2016,81.71153846,60.5625,0.083798077
24/09/2016 00:00,10.82727273,21.8,24/09/2016,80.54545455,59.02870813,0.079617225
25/09/2016 00:00,10.32727273,8.1,25/09/2016,80.07177033,55.96172249,0.071435407
26/09/2016 00:00,10.59090909,24.5,26/09/2016,77.84688995,54.31100478,0.137751196
27/09/2016 00:00,12.23,24,27/09/2016,78.56937799,54.22488038,0.040191388
28/09/2016 00:00,10.71818182,0.2,28/09/2016,77.17703349,53.88038278,0.087177033
29/09/2016 00:00,9.936363636,54.2,29/09/2016,75.53110048,54.01435407,0.136076555
30/09/2016 00:00,10.95454545,1.4,30/09/2016,73.87559809,53.92822967,0.117307692
01/10/2016 00:00,11.50909091,21.6,01/10/2016,74.23444976,53.88516746,0.080717703
02/10/2016 00:00,11.07,18.4,02/10/2016,74.875,53.59134615,0.044497608
03/10/2016 00:00,10.40909091,10.4,03/10/2016,74.98557692,54.14423077,0.048277512
04/10/2016 00:00,9.99,13.5,04/10/2016,74.9375,54.45673077,0.109330144
05/10/2016 00:00,9.581818182,3.5,05/10/2016,74.80288462,54.02403846,0.064545455
06/10/2016 00:00,9.627272727,13.6,06/10/2016,73.76923077,52.33653846,0.14430622
07/10/2016 00:00,9.581818182,17.3,07/10/2016,73.03864734,50.07729469,0.156778846
08/10/2016 00:00,7.881818182,81,08/10/2016,72.32211538,49.44711538,0.194210526
09/10/2016 00:00,6.681818182,25.6,09/10/2016,72.52403846,47.14423077,0.08430622
10/10/2016 00:00,5.681818182,100.5,10/10/2016,72.08173077,47.89423077,0.026937799
11/10/2016 00:00,5.772727273,6.5,11/10/2016,71.90865385,48.09134615,0.010382775
12/10/2016 00:00,7.363636364,1.1,12/10/2016,69.93269231,45.98076923,0.055311005
13/10/2016 00:00,6.754545455,40.1,13/10/2016,68.45673077,45.86057692,0.136650718
14/10/2016 00:00,5.563636364,36.5,14/10/2016,71.23076923,48.58173077,0.079617225
15/10/2016 00:00,6.154545455,13.7,15/10/2016,75.13461538,52.47596154,0.077932692
16/10/2016 00:00,7.872727273,42,16/10/2016,76.33653846,55.10096154,0.145406699
17/10/2016 00:00,8.3,26.3,17/10/2016,77.74038462,56.90384615,0.080382775
18/10/2016 00:00,8.9,35.6,18/10/2016,75.58373206,54.55769231,0.027416268
19/10/2016 00:00,8.890909091,15.2,19/10/2016,74.42105263,52.58373206,0.055980861
20/10/2016 00:00,7.4,76.9,20/10/2016,69.67942584,49.44497608,0.155406699
21/10/2016 00:00,6.927272727,118.2,21/10/2016,68.29186603,45.66507177,0.176172249
22/10/2016 00:00,6.745454545,166.1,22/10/2016,68.24401914,42.37320574,0.042248804
23/10/2016 00:00,6.309090909,34.9,23/10/2016,70.0861244,43.61722488,0.01062201
24/10/2016 00:00,4.618181818,5.9,24/10/2016,68.53588517,44.95215311,0.028564593
25/10/2016 00:00,4.018181818,4.3,25/10/2016,66.96172249,45.93301435,0.052870813
26/10/2016 00:00,2.772727273,22.8,26/10/2016,66.19138756,46.32535885,0.168373206
27/10/2016 00:00,3.772727273,56.9,27/10/2016,68.05263158,48.07177033,0.115789474
28/10/2016 00:00,3.981818182,38,28/10/2016,71.14832536,49.44976077,0.061913876
29/10/2016 00:00,5.209090909,67.6,29/10/2016,72.5645933,50.41626794,0.029952153
30/10/2016 00:00,4.718181818,8.1,30/10/2016,69.11483254,49.16746411,0.101004785
31/10/2016 00:00,3.190909091,29.2,31/10/2016,69.46889952,47.63157895,0.045454545
01/11/2016 00:00,4.645454545,34.1,01/11/2016,71.81339713,48.63636364,0.006650718
02/11/2016 00:00,7.290909091,34.2,02/11/2016,72.18181818,50.5645933,0.089952153
03/11/2016 00:00,7.381818182,54.7,03/11/2016,71.68899522,48.56937799,0.075406699
04/11/2016 00:00,5.43,3.2,04/11/2016,69.72248804,44.59808612,0.007368421
05/11/2016 00:00,6.890909091,25.8,05/11/2016,68.88516746,43.29665072,0.062248804
06/11/2016 00:00,4.809090909,14.8,06/11/2016,68.59808612,44.71291866,0.033732057
07/11/2016 00:00,4.481818182,4.1,07/11/2016,67.04784689,44.55502392,0.054114833
08/11/2016 00:00,8.32,4.2,08/11/2016,66.15311005,43.44976077,0.043110048
09/11/2016 00:00,6.927272727,18.5,09/11/2016,65.21052632,42.35885167,0.034880383
10/11/2016 00:00,5.609090909,1.9,10/11/2016,66.74038462,40.17703349,0.003732057
11/11/2016 00:00,5.963636364,7.75,11/11/2016,63.19711538,38.96634615,0.007692308
12/11/2016 00:00,4.472727273,12.6,12/11/2016,61.45454545,37.29186603,0.006363636
13/11/2016 00:00,6.390909091,16.6,13/11/2016,63.98564593,38.44497608,0.016124402
14/11/2016 00:00,6.118181818,1.9,14/11/2016,65.1291866,39.40669856,0.044162679
15/11/2016 00:00,4.518181818,25.55,15/11/2016,66.48803828,40.26315789,0.075263158
16/11/2016 00:00,4.209090909,85.5,16/11/2016,66.0430622,39.83253589,0.02277512
17/11/2016 00:00,3.736363636,3.5,17/11/2016,64.784689,41.21052632,0.016937799
18/11/2016 00:00,2.563636364,19.6,18/11/2016,63.36842105,37.95192308,0.082440191
19/11/2016 00:00,2.427272727,55.9,19/11/2016,55.88942308,33.11004785,0.064688995
20/11/2016 00:00,1.345454545,71.9,20/11/2016,51.07692308,32.24519231,0.071009615
21/11/2016 00:00,0.418181818,26.75,21/11/2016,52.37320574,31.75119617,0.031818182
22/11/2016 00:00,-0.436363636,53.75,22/11/2016,52.89473684,34.28229665,0.104593301
23/11/2016 00:00,-1.527272727,9.4,23/11/2016,53.27272727,36.39712919,0.12861244
24/11/2016 00:00,-0.809090909,37.6,24/11/2016,54.82296651,38.58373206,0.067703349
25/11/2016 00:00,0.590909091,12,25/11/2016,55.32057416,38.09090909,0.028516746
26/11/2016 00:00,0.390909091,38.45,26/11/2016,54.88038278,35.34449761,0.043588517
27/11/2016 00:00,0.445454545,100.75,27/11/2016,53.41626794,34.55980861,0.100143541
28/11/2016 00:00,0.4,10.1,28/11/2016,55.94258373,38.74641148,0.254258373
29/11/2016 00:00,0.509090909,44.05,29/11/2016,57.10047847,41.09090909,0.172753623
30/11/2016 00:00,0.736363636,72.65,30/11/2016,53.93779904,38.3492823,0.219856459
01/12/2016 00:00,1.218181818,65.3,01/12/2016,51.05263158,34.66028708,0.061586538
02/12/2016 00:00,0.4,50.8,02/12/2016,49.27272727,33.1291866,0.024497608
03/12/2016 00:00,-0.427272727,41.55,03/12/2016,47.3923445,35.09569378,0.188660287
04/12/2016 00:00,-3.918181818,11.3,04/12/2016,48.35885167,34.59808612,0.241196172
05/12/2016 00:00,-6.7,35.3,05/12/2016,48.86602871,34.00956938,0.206538462
06/12/2016 00:00,-7.527272727,22.9,06/12/2016,45.71634615,31.69711538,0.197932692
07/12/2016 00:00,-7.745454545,8,07/12/2016,40.73076923,28.62019231,0.023509615
08/12/2016 00:00,-8.227272727,12.05,08/12/2016,38.19138756,24.44019139,0.033701923
09/12/2016 00:00,-10.09090909,29.3,09/12/2016,36.6875,22.62980769,0.056763285
10/12/2016 00:00,-11.35,8.8,10/12/2016,39.53365385,23.23923445,0.079330144
11/12/2016 00:00,-11.93636364,33.2,11/12/2016,44.58851675,26.38755981,0.109330144
12/12/2016 00:00,-10.02727273,60.75,12/12/2016,46.3492823,28.36363636,0.099617225
13/12/2016 00:00,-10.2,12.3,13/12/2016,42.32057416,26.54066986,0.081913876
14/12/2016 00:00,-11.41818182,9.8,14/12/2016,39.06698565,23.73205742,0.080917874
15/12/2016 00:00,-15.19090909,29.5,15/12/2016,35.3492823,19.32057416,0.077307692
16/12/2016 00:00,-17.54545455,22.3,16/12/2016,38.20574163,19.42995169,0.081730769
17/12/2016 00:00,-12.67272727,32.25,17/12/2016,41.4784689,18.19806763,0.161442308
18/12/2016 00:00,-6.7,63.8,18/12/2016,38.92307692,14.59808612,0.147751196
19/12/2016 00:00,-8.1,24.55,19/12/2016,38.01913876,16.86057692,0.052583732
20/12/2016 00:00,-5.845454545,7.2,20/12/2016,45.43062201,24.39712919,0.022067308
21/12/2016 00:00,-2.4,4.8,21/12/2016,49.06220096,28.03349282,0.020334928
22/12/2016 00:00,-1.954545455,17.05,22/12/2016,48.20095694,30.71291866,0.040336538
23/12/2016 00:00,-3.418181818,31.5,23/12/2016,49,31.80861244,0.115885167
24/12/2016 00:00,-4.454545455,36.65,24/12/2016,50.24401914,35.14903846,0.129282297
25/12/2016 00:00,-7.790909091,26,25/12/2016,51.94258373,35.64593301,0.133091787
26/12/2016 00:00,-7.890909091,115.05,26/12/2016,53.79904306,33.92822967,0.091818182
27/12/2016 00:00,-2.709090909,43.85,27/12/2016,52.64114833,32.93301435,0.042009569
28/12/2016 00:00,-3.918181818,9.6,28/12/2016,52.34449761,32.93779904,0.010334928
29/12/2016 00:00,-4.790909091,39.05,29/12/2016,49.29186603,31.71291866,0.095406699
30/12/2016 00:00,-4.927272727,53.05,30/12/2016,45.99038462,27.48076923,0.029806763
31/12/2016 00:00,-6.87,66.6,31/12/2016,45.89371981,27.72463768,0.113269231
01/01/2017 00:00,-6.063636364,23.65,01/01/2017,47.18269231,30.72596154,0.184593301
02/01/2017 00:00,-9.036363636,20.1,02/01/2017,47.77511962,34.11483254,0.365192308
03/01/2017 00:00,-8.781818182,61.05,03/01/2017,45.62200957,29.96650718,0.217826087
04/01/2017 00:00,-7.227272727,51.5,04/01/2017,38.53365385,22.26442308,0.055339806
05/01/2017 00:00,-8.345454545,13.4,05/01/2017,31.5215311,16.784689,0.035144231
06/01/2017 00:00,-11.3,17.3,06/01/2017,28.45673077,12.47596154,0.096153846
07/01/2017 00:00,-14.32727273,39.5,07/01/2017,28.784689,11.02870813,0.108413462
08/01/2017 00:00,-14.29090909,42,08/01/2017,33.89952153,14.14832536,0.099473684
09/01/2017 00:00,-14.83636364,16.7,09/01/2017,41.25358852,21.40669856,0.057416268
10/01/2017 00:00,-10.57272727,46.95,10/01/2017,49.59330144,28.6076555,0.176682692
11/01/2017 00:00,-6.336363636,34.25,11/01/2017,51.24401914,31.15311005,0.09076555
12/01/2017 00:00,-6.381818182,36.45,12/01/2017,49.49282297,29.98564593,0.099661836
13/01/2017 00:00,-8.363636364,6.7,13/01/2017,43.49519231,27.11483254,0.035576923
14/01/2017 00:00,-8.918181818,2.2,14/01/2017,43.25837321,28.0430622,0.065528846
15/01/2017 00:00,-6.381818182,15.9,15/01/2017,44.51196172,28.5215311,0.096394231
16/01/2017 00:00,-4.263636364,7.1,16/01/2017,48.09090909,31.59808612,0.144375
17/01/2017 00:00,-1.95,46.7,17/01/2017,51.20095694,34.48803828,0.163719807
18/01/2017 00:00,-2.45,39,18/01/2017,51.77990431,36.81818182,0.150478469
19/01/2017 00:00,-1.427272727,23.35,19/01/2017,51.55502392,37.93779904,0.16708134
20/01/2017 00:00,-2.6,7.5,20/01/2017,53.39712919,39.88995215,0.163349282
21/01/2017 00:00,-3.354545455,16.3,21/01/2017,55.42583732,40.32057416,0.217368421
22/01/2017 00:00,-3.090909091,7,22/01/2017,52.44711538,39.74519231,0.223062201
23/01/2017 00:00,-3.854545455,2.4,23/01/2017,50.17874396,36.20772947,0.166038647
24/01/2017 00:00,-3.8,63.25,24/01/2017,48.20095694,34.11961722,0.096009615
25/01/2017 00:00,-1.954545455,46.65,25/01/2017,49.46411483,33.03827751,0.043923445
26/01/2017 00:00,-0.645454545,45.85,26/01/2017,46.20095694,30.46411483,0.025406699
27/01/2017 00:00,-0.4,10.5,27/01/2017,42.70334928,27.31578947,0.005119617
28/01/2017 00:00,-0.7,3.7,28/01/2017,44.18660287,28.18660287,0.004278846
29/01/2017 00:00,-2.327272727,6.8,29/01/2017,46.38755981,28.38277512,0.018947368
30/01/2017 00:00,-5.954545455,4.6,30/01/2017,49.5215311,26.44976077,0.015406699
31/01/2017 00:00,-9.336363636,4.1,31/01/2017,51.90430622,30.05741627,0.020526316
01/02/2017 00:00,-9.845454545,6.55,01/02/2017,48.6937799,29.89473684,0.008995215
02/02/2017 00:00,-10.05,2.5,02/02/2017,42.71291866,27.00478469,0.018269231
03/02/2017 00:00,-10.30909091,20,03/02/2017,40.784689,24.4784689,0.051730769
04/02/2017 00:00,-11.21818182,29.65,04/02/2017,45.41346154,24.66346154,0.042200957
05/02/2017 00:00,-9.39,32.35,05/02/2017,50.02870813,30.02392344,0.076937799
06/02/2017 00:00,-12.76363636,31.5,06/02/2017,55.02392344,33.62679426,0.053349282
07/02/2017 00:00,-13.38,70.2,07/02/2017,55.00956938,36.87559809,0.253157895
08/02/2017 00:00,-10.79090909,39.7,08/02/2017,50.69856459,31.6937799,0.110047847
09/02/2017 00:00,-11.05454545,42.8,09/02/2017,47.77990431,25.48803828,0.122296651
10/02/2017 00:00,-9.518181818,28.5,10/02/2017,55.57692308,29.45454545,0.046105769
11/02/2017 00:00,-7.609090909,1.9,11/02/2017,58.80382775,39.215311,0.021291866
12/02/2017 00:00,-4.56,43.4,12/02/2017,56.32211538,37.79326923,0.064688995
13/02/2017 00:00,-2.1,72.05,13/02/2017,52.80769231,33.38942308,0.034258373
14/02/2017 00:00,-2.236363636,29,14/02/2017,53.81339713,32.76555024,0.077033493
15/02/2017 00:00,-0.709090909,50.55,15/02/2017,52.70334928,32.66985646,0.114711538
16/02/2017 00:00,-0.954545455,27.3,16/02/2017,54.86124402,31.6937799,0.071052632
17/02/2017 00:00,-2.072727273,5.2,17/02/2017,60.67942584,34.12440191,0.06569378
18/02/2017 00:00,-0.763636364,8.3,18/02/2017,62.28708134,39.09090909,0.05430622
19/02/2017 00:00,1.363636364,19.4,19/02/2017,64.22115385,41.17788462,0.052440191
20/02/2017 00:00,-1.881818182,2.9,20/02/2017,63.32692308,41.66346154,0.194066986
21/02/2017 00:00,-2.52,6.5,21/02/2017,63.55023923,41.86124402,0.105454545
22/02/2017 00:00,-1.390909091,1.9,22/02/2017,62.88942308,43.08653846,0.086057692
23/02/2017 00:00,-0.145454545,9.7,23/02/2017,60.01913876,40.44230769,0.054258373
24/02/2017 00:00,-1.354545455,24.05,24/02/2017,57.23923445,36.50239234,0.079759615
25/02/2017 00:00,-1.109090909,91.2,25/02/2017,52.50239234,29.53110048,0.067320574
26/02/2017 00:00,-3.763636364,35.65,26/02/2017,50.13397129,28.3923445,0.036602871
27/02/2017 00:00,-4.036363636,1.9,27/02/2017,55.1722488,32.22966507,0.084593301
28/02/2017 00:00,-4.154545455,8.45,28/02/2017,59.52631579,40.54066986,0.126135266
01/03/2017 00:00,-2.390909091,87.15,01/03/2017,59.77511962,37.41148325,0.182966507
02/03/2017 00:00,-5.263636364,12.6,02/03/2017,52.02884615,30.98086124,0.021770335
03/03/2017 00:00,-7.227272727,8.65,03/03/2017,51.07655502,27.74162679,0.018947368
04/03/2017 00:00,-10.38181818,10,04/03/2017,54.29186603,30.25358852,0.042009569
05/03/2017 00:00,-9.772727273,16.8,05/03/2017,56.9569378,35.11483254,0.042009569
06/03/2017 00:00,-7.527272727,10,06/03/2017,61.1722488,40.33492823,0.097355769
07/03/2017 00:00,-5.890909091,46.6,07/03/2017,60.01923077,38.99038462,0.217644231
08/03/2017 00:00,-4.654545455,34.05,08/03/2017,60.52631579,37.84688995,0.035358852
09/03/2017 00:00,-7.8,16.8,09/03/2017,60.85576923,36.67788462,0.053971292
10/03/2017 00:00,-11.15454545,12.4,10/03/2017,52.23444976,32.3923445,0.061196172
11/03/2017 00:00,-13.72727273,24.9,11/03/2017,46.27272727,29.06220096,0.063157895
12/03/2017 00:00,-11.92727273,8.3,12/03/2017,47.69856459,28.38755981,0.062355769
13/03/2017 00:00,-7.92,14.3,13/03/2017,46.85645933,28.87559809,0.124038462
14/03/2017 00:00,-5.018181818,83.2,14/03/2017,47.42105263,28.09569378,0.174086538
15/03/2017 00:00,-2.345454545,51.45,15/03/2017,48.88995215,27.83732057,0.052355769
16/03/2017 00:00,-2.209090909,14.7,16/03/2017,55.29665072,30.61244019,0.005721154
17/03/2017 00:00,-3.654545455,14.5,17/03/2017,59.67464115,35.75598086,0.055645933
18/03/2017 00:00,-3.018181818,14.9,18/03/2017,61.38461538,38.99038462,0.061100478
19/03/2017 00:00,-1.790909091,15.9,19/03/2017,63.94736842,39.95215311,0.01062201
20/03/2017 00:00,-1.481818182,19.25,20/03/2017,66.0430622,41.18660287,0.049043062
21/03/2017 00:00,0.336363636,18.7,21/03/2017,63.62200957,41.9569378,0.083894231
22/03/2017 00:00,-2.354545455,14.6,22/03/2017,57.45933014,37.26794258,0.035
23/03/2017 00:00,-2.690909091,12.2,23/03/2017,60.92822967,38.02870813,0.072392344
24/03/2017 00:00,-1.018181818,40.5,24/03/2017,64.82296651,43.67942584,0.161961722
25/03/2017 00:00,0.109090909,12.1,25/03/2017,62.01913876,44.63157895,0.162898551
26/03/2017 00:00,-1.118181818,23.05,26/03/2017,62.01435407,44.6076555,0.122966507
27/03/2017 00:00,2.16,52.35,27/03/2017,64.22966507,46.11961722,0.110813397
28/03/2017 00:00,2.227272727,46.15,28/03/2017,63.71770335,45.44497608,0.116411483
29/03/2017 00:00,3.363636364,47,29/03/2017,63.68269231,44.98076923,0.180574163
30/03/2017 00:00,2.327272727,24,30/03/2017,61.37320574,44.28229665,0.207129187
31/03/2017 00:00,2.581818182,62.1,31/03/2017,60.40669856,42.83253589,0.216937799
01/04/2017 00:00,3.290909091,20.8,01/04/2017,62.25837321,41.90430622,0.08430622
02/04/2017 00:00,3.209090909,17,02/04/2017,65.83732057,42.92822967,0.130143541
03/04/2017 00:00,3.009090909,41.9,03/04/2017,65.16267943,46.23923445,0.293349282
04/04/2017 00:00,3.745454545,104.9,04/04/2017,66.29665072,46.12440191,0.15492823
05/04/2017 00:00,4.245454545,26.25,05/04/2017,64.97607656,43.96172249,0.214278846
06/04/2017 00:00,4.709090909,148.7,06/04/2017,62.64593301,41.4354067,0.23354067
07/04/2017 00:00,3.672727273,82.9,07/04/2017,63.55980861,39.9138756,0.054545455
08/04/2017 00:00,5.772727273,35,08/04/2017,68.29665072,41.09090909,0.024711538
09/04/2017 00:00,5.736363636,3.95,09/04/2017,70.95215311,44.51196172,0.037211538
10/04/2017 00:00,8.236363636,14.9,10/04/2017,69.93779904,45.49282297,0.075192308
11/04/2017 00:00,7.109090909,16.9,11/04/2017,69.33014354,44.51674641,0.084545455
12/04/2017 00:00,5.236363636,16.9,12/04/2017,70.72115385,46.71153846,0.057932692
13/04/2017 00:00,6.081818182,39.7,13/04/2017,70.58173077,47.29326923,0.063827751
14/04/2017 00:00,6.036363636,18.8,14/04/2017,72.33653846,48.92307692,0.038509615
15/04/2017 00:00,6.090909091,38.75,15/04/2017,74.89903846,50.51923077,0.095885167
16/04/2017 00:00,6.090909091,37.9,16/04/2017,74.26442308,50.95192308,0.077368421
17/04/2017 00:00,3.418181818,10.5,17/04/2017,71.07211538,50.125,0.103588517
18/04/2017 00:00,2.85,7.5,18/04/2017,71.92307692,49.81730769,0.078942308
19/04/2017 00:00,5.18,42.15,19/04/2017,70.95192308,51.42788462,0.134927536
20/04/2017 00:00,5.618181818,39.7,20/04/2017,70.85576923,50.75,0.142403846
21/04/2017 00:00,6.263636364,42.25,21/04/2017,68.26923077,47.90384615,0.146602871
22/04/2017 00:00,4.472727273,36.75,22/04/2017,67.48076923,45.84615385,0.11722488
23/04/2017 00:00,5.03,26.6,23/04/2017,67.66346154,44.06730769,0.15625
24/04/2017 00:00,5.081818182,14.5,24/04/2017,68.72596154,46.11538462,0.123701923
25/04/2017 00:00,5.345454545,33.15,25/04/2017,68.12019231,48.43269231,0.116490385
26/04/2017 00:00,6.845454545,15.95,26/04/2017,68.10576923,47.90865385,0.207177033
27/04/2017 00:00,9.618181818,36.7,27/04/2017,67.215311,46.84210526,0.09468599
28/04/2017 00:00,9.472727273,3.7,28/04/2017,68.94258373,48.25480769,0.117980769
29/04/2017 00:00,9.245454545,6.7,29/04/2017,69.14423077,49.91866029,0.351818182
30/04/2017 00:00,6.727272727,39.5,30/04/2017,68.05288462,48.76442308,0.370817308
01/05/2017 00:00,6.672727273,159.2,01/05/2017,69.03349282,47.26794258,0.176507177
02/05/2017 00:00,8.218181818,10.2,02/05/2017,70.30143541,47.40669856,0.044784689
03/05/2017 00:00,9.4,38.6,03/05/2017,70.61722488,46.92344498,0.177980769
04/05/2017 00:00,10.38181818,23.6,04/05/2017,71.32535885,47.19138756,0.209760766
05/05/2017 00:00,10.32727273,95.5,05/05/2017,71.07177033,47.66985646,0.246602871
06/05/2017 00:00,10.73636364,51.3,06/05/2017,70.94258373,47.16267943,0.064784689
07/05/2017 00:00,7.936363636,48.6,07/05/2017,70.88995215,46.58373206,0.022583732
08/05/2017 00:00,7.154545455,10.2,08/05/2017,72.02870813,46.44497608,0.021009615
09/05/2017 00:00,7.645454545,26.5,09/05/2017,72.89473684,48.33492823,0.04430622
10/05/2017 00:00,8.618181818,11,10/05/2017,74.59330144,51.82296651,0.12430622
11/05/2017 00:00,9.318181818,21.6,11/05/2017,73.68421053,52.38277512,0.128990385
12/05/2017 00:00,10.52727273,11.6,12/05/2017,72.4375,50.73557692,0.127980769
13/05/2017 00:00,10.19090909,12,13/05/2017,73.50239234,50.48325359,0.108660287
14/05/2017 00:00,9.336363636,35.2,14/05/2017,76.26315789,51.38755981,0.058461538
15/05/2017 00:00,10.77,38.6,15/05/2017,77.77511962,52.68899522,0.074688995
16/05/2017 00:00,10.42727273,18.4,16/05/2017,79.09569378,55.0861244,0.136698565
17/05/2017 00:00,12.76363636,9.3,17/05/2017,78.23923445,57.58373206,0.184066986
18/05/2017 00:00,15.31818182,6,18/05/2017,77.59330144,56.94736842,0.129423077
19/05/2017 00:00,11.84545455,3.2,19/05/2017,74.33492823,54.46411483,0.196985646
20/05/2017 00:00,10.53636364,4.1,20/05/2017,73.24880383,53.24880383,0.34507177
21/05/2017 00:00,10.92727273,43.4,21/05/2017,74.15311005,53.42105263,0.169665072
22/05/2017 00:00,12.72727273,16.8,22/05/2017,74.34449761,53.71770335,0.198076923
23/05/2017 00:00,14.25454545,10.9,23/05/2017,73.46889952,54.22009569,0.184210526
24/05/2017 00:00,13.81,69.7,24/05/2017,73.14354067,52.58373206,0.175885167
25/05/2017 00:00,12.27272727,69.9,25/05/2017,74.01913876,53.24880383,0.148605769
26/05/2017 00:00,11.60909091,42.1,26/05/2017,77.33492823,55.38277512,0.112259615
27/05/2017 00:00,13.19090909,4.2,27/05/2017,79.8708134,57.16746411,0.085358852
28/05/2017 00:00,13.38181818,4.3,28/05/2017,80.16267943,57.35885167,0.159473684
29/05/2017 00:00,13.36363636,38.3,29/05/2017,78.68421053,57.18181818,0.07722488
30/05/2017 00:00,14.07272727,32.6,30/05/2017,77.59330144,56.6507177,0.057894737
31/05/2017 00:00,16.00909091,8.2,31/05/2017,79.38755981,56.45454545,0.072932692
01/06/2017 00:00,15.01818182,9.5,01/06/2017,80.88038278,56.59808612,0.061913876
02/06/2017 00:00,14.55454545,18.2,02/06/2017,83.16746411,57.97129187,0.058564593
03/06/2017 00:00,14.04545455,2.9,03/06/2017,84.00478469,59.31578947,0.087129187
04/06/2017 00:00,14.33636364,19.2,04/06/2017,83.8708134,60.08133971,0.163397129
05/06/2017 00:00,12.82,74,05/06/2017,81.30143541,60.10047847,0.205550239
06/06/2017 00:00,13.7,31.7,06/06/2017,80.30143541,59.04784689,0.210287081
07/06/2017 00:00,15.6,0,07/06/2017,80.37320574,57.55023923,0.133588517
08/06/2017 00:00,18.16363636,38,08/06/2017,80.76555024,56.92822967,0.043492823
09/06/2017 00:00,17.19090909,59.2,09/06/2017,82.79904306,57.6507177,0.029952153
10/06/2017 00:00,15.96363636,23.3,10/06/2017,84.9138756,61.07655502,0.024832536
11/06/2017 00:00,18.76363636,4.7,11/06/2017,85.77990431,63.54545455,0.074711538
12/06/2017 00:00,19.32727273,4.4,12/06/2017,85.88516746,64.35406699,0.104066986
13/06/2017 00:00,16.96,18.3,13/06/2017,85.82296651,64.50717703,0.155119617
