Date,Price,Open,High,Low,Vol.,Change %
"Jan 14, 2019",514.25,520,523.5,513.25,49.12K,-1.01%
"Jan 11, 2019",519.5,513.75,523.75,512.75,73.29K,1.12%
"Jan 10, 2019",513.75,519.5,520.25,512,59.32K,-1.20%
"Jan 09, 2019",520,519.75,523.75,518.25,57.34K,0.43%
"Jan 08, 2019",517.75,516.5,524.5,513.75,71.73K,0.19%
"Jan 07, 2019",516.75,518,518.5,513.5,41.55K,-0.05%
"Jan 04, 2019",517,513.75,518.75,513,44.05K,0.63%
"Jan 03, 2019",513.75,506.75,516,506,48.80K,1.38%
"Jan 02, 2019",506.75,502.5,510.75,501.25,46.44K,0.70%
"Dec 31, 2018",503.25,512.75,513.5,503,41.28K,-1.61%
"Dec 28, 2018",511.5,511.75,514,509.5,25.16K,0.20%
"Dec 27, 2018",510.5,511.5,513,507.25,32.66K,0.10%
"Dec 26, 2018",510,516,520.75,509,32.52K,-1.26%
"Dec 24, 2018",516.5,512,518,511,22.53K,0.49%
"Dec 21, 2018",514,522,524,512.25,62.69K,-1.81%
"Dec 20, 2018",523.5,524,527.75,521.25,45.09K,0.19%
"Dec 19, 2018",522.5,532.75,533,521.5,49.71K,-1.92%
"Dec 18, 2018",532.75,534,536,530,40.25K,-0.47%
"Dec 17, 2018",535.25,531,537.5,530,37.08K,1.42%
"Dec 14, 2018",527.75,536.38,537.62,527.75,0.02K,0.00%
"Dec 13, 2018",527.75,526.25,526.25,526.25,0.04K,2.43%
"Dec 12, 2018",515.25,520.75,520.75,517.75,0.01K,1.08%
"Dec 11, 2018",509.75,511,511,511,0.01K,-0.97%
"Dec 10, 2018",514.75,522.75,522.75,521.5,0.01K,-0.91%
"Dec 07, 2018",519.5,505.25,519,505.25,0.06K,2.82%
"Dec 06, 2018",505.25,510,510,499.5,0.52K,-1.80%
"Dec 05, 2018",514.5,515,515.5,513.25,0.05K,-0.91%
"Dec 04, 2018",519.25,514.75,520.75,514.75,0.33K,0.68%
"Dec 03, 2018",515.75,524.25,525.25,514,2.39K,0.00%
"Nov 30, 2018",515.75,497.25,517.75,497.25,2.39K,3.88%
"Nov 29, 2018",496.5,497.75,501.5,492,16.13K,-0.20%
"Nov 28, 2018",497.5,497.25,501,494.75,20.28K,-0.10%
"Nov 27, 2018",498,506.75,510,497.5,27.09K,-1.87%
"Nov 26, 2018",507.5,503,508,501.75,39.28K,1.55%
"Nov 23, 2018",499.75,500.75,507.5,499,49.83K,0.35%
"Nov 22, 2018",498,498,498,498,-,-0.15%
"Nov 21, 2018",498.75,500.5,504.25,497.75,30.01K,-0.40%
"Nov 20, 2018",500.75,497.5,502.5,495.5,39.18K,0.45%
"Nov 19, 2018",498.5,506.5,507.25,496,51.16K,-1.63%
"Nov 16, 2018",506.75,505.25,508.75,502.75,41.46K,0.25%
"Nov 15, 2018",505.5,503,509,503,71.99K,0.50%
"Nov 14, 2018",503,507.75,511,501,80.90K,-0.94%
"Nov 13, 2018",507.75,518.25,520.75,506,104.44K,-2.31%
"Nov 12, 2018",519.75,502.5,520.75,501.25,115.47K,3.54%
"Nov 09, 2018",502,507.5,508,500.75,92.76K,-1.13%
"Nov 08, 2018",507.75,509.5,517,503.25,110.06K,-0.49%
"Nov 07, 2018",510.25,512.5,514.25,507.25,70.29K,-0.34%
"Nov 06, 2018",512,507.25,514,505.5,51.33K,0.94%
"Nov 05, 2018",507.25,511.25,512.25,503.75,54.25K,-0.29%
"Nov 02, 2018",508.75,507,509.75,502.75,56.56K,0.15%
"Nov 01, 2018",508,500.5,510,500.5,85.22K,1.50%
"Oct 31, 2018",500.5,499.75,501.75,490,82.42K,0.15%
"Oct 30, 2018",499.75,505.5,507.5,497,69.05K,-1.48%
"Oct 29, 2018",507.25,510.25,515,502.75,66.04K,0.40%
"Oct 26, 2018",505.25,487.25,506.75,486.75,143.20K,3.69%
"Oct 25, 2018",487.25,499.75,499.75,485.5,84.39K,-2.45%
"Oct 24, 2018",499.5,510,510.75,496.75,76.18K,-1.87%
"Oct 23, 2018",509,508,511.25,505.25,47.85K,0.20%
"Oct 22, 2018",508,514,514.25,507.25,47.98K,-1.31%
"Oct 19, 2018",514.75,513,518.5,510.75,45.87K,0.34%
"Oct 18, 2018",513,516,519.5,511,42.08K,-0.87%
"Oct 17, 2018",517.5,524,524.5,516,39.43K,-1.15%
"Oct 16, 2018",523.5,525.75,527,521,50.82K,-0.29%
"Oct 15, 2018",525,518.5,526,514.75,53.49K,1.50%
"Oct 12, 2018",517.25,507.75,519,507.25,54.23K,1.82%
"Oct 11, 2018",508,510.75,521,506.5,71.25K,-0.49%
"Oct 10, 2018",510.5,516.75,518,510.25,42.67K,-0.87%
"Oct 09, 2018",515,513.5,520.5,511.25,47.60K,0.19%
"Oct 08, 2018",514,524,525.5,512.75,54.16K,-1.34%
"Oct 05, 2018",521,518,524.5,517.25,49.35K,0.58%
"Oct 04, 2018",518,515.75,520.75,513.75,53.59K,0.53%
"Oct 03, 2018",515.25,521.25,527.25,514.25,65.96K,-0.77%
"Oct 02, 2018",519.25,510.5,524.75,505.25,92.44K,1.91%
"Oct 01, 2018",509.5,510,515.25,505.5,69.14K,0.10%
"Sep 28, 2018",509,513,518,505.5,74.08K,-0.78%
"Sep 27, 2018",513,517.75,522,511.25,58.59K,-0.87%
"Sep 26, 2018",517.5,521.25,527,516.75,46.39K,-0.62%
"Sep 25, 2018",520.75,525.25,525.75,516.25,62.77K,-1.19%
"Sep 24, 2018",527,522,531.25,520,55.28K,1.01%
"Sep 21, 2018",521.75,521,524.25,515,43.33K,-0.43%
"Sep 20, 2018",524,523,525.75,516,58.42K,0.29%
"Sep 19, 2018",522.5,511,523.25,510.5,59.63K,2.35%
"Sep 18, 2018",510.5,506.25,514.25,506.25,58.18K,0.84%
"Sep 17, 2018",506.25,513.5,517.75,505.5,72.04K,5.47%
"Sep 14, 2018",480,478.5,479.75,478.5,0.26K,1.75%
"Sep 13, 2018",471.75,473,473,473,0.00K,-2.08%
"Sep 12, 2018",481.75,500.5,503.5,478,0.03K,-2.43%
"Sep 11, 2018",493.75,497.25,497.25,497.25,0.00K,-2.03%
"Sep 10, 2018",504,488,498.5,488,0.05K,3.65%
"Sep 07, 2018",486.25,487,487.25,487,0.10K,0.05%
"Sep 06, 2018",486,490,492.25,487.75,0.24K,-1.57%
"Sep 05, 2018",493.75,501,507.5,495,0.84K,-1.79%
"Sep 04, 2018",502.75,507.25,507.25,491.75,2.25K,-6.68%
"Sep 03, 2018",538.75,537.75,539,537.75,-,3.91%
"Aug 31, 2018",518.5,509.5,522.25,509.5,0.67K,2.07%
"Aug 30, 2018",508,517.5,525,502.5,15.48K,-1.50%
"Aug 29, 2018",515.75,498,520,496,21.64K,3.51%
"Aug 28, 2018",498.25,500.25,504.25,494.75,22.07K,-0.20%
"Aug 27, 2018",499.25,513.75,513.75,499,23.19K,-3.01%
"Aug 24, 2018",514.75,522,522,513,52.01K,-1.39%
"Aug 23, 2018",522,529,535.5,515.5,35.63K,-0.76%
"Aug 22, 2018",526,526.5,533,520.5,35.80K,-0.24%
"Aug 21, 2018",527.25,544,544.25,526.25,38.08K,-2.77%
"Aug 20, 2018",542.25,562,562.75,540.75,42.93K,-3.26%
"Aug 17, 2018",560.5,542.25,563,535,66.48K,3.37%
"Aug 16, 2018",542.25,532.5,547.75,531,45.52K,1.88%
"Aug 15, 2018",532.25,541,542.75,528.25,70.67K,-1.75%
"Aug 14, 2018",541.75,534.75,544.25,532.25,58.39K,1.55%
"Aug 13, 2018",533.5,546.5,549.75,530.5,94.16K,-2.42%
"Aug 10, 2018",546.75,564.75,574,545.75,113.92K,-3.14%
"Aug 09, 2018",564.5,570.5,573.75,561.75,87.22K,-0.96%
"Aug 08, 2018",570,569.75,578,564.5,91.81K,0.31%
"Aug 07, 2018",568.25,575.25,586.25,564,106.03K,-1.09%
"Aug 06, 2018",574.5,555,576.25,551.5,75.85K,3.28%
"Aug 03, 2018",556.25,563.25,567.75,554,78.47K,-0.76%
"Aug 02, 2018",560.5,559.5,593,559,150.99K,0.40%
"Aug 01, 2018",558.25,555.25,566,550.75,100.63K,0.81%
"Jul 31, 2018",553.75,545.5,565,540.5,97.01K,1.33%
"Jul 30, 2018",546.5,533.5,551.75,532.75,72.66K,3.02%
"Jul 27, 2018",530.5,536,542,525.25,95.00K,-1.12%
"Jul 26, 2018",536.5,544.75,553.75,532,128.99K,-1.15%
"Jul 25, 2018",542.75,511.5,545.25,511.25,145.91K,6.37%
"Jul 24, 2018",510.25,511.5,516.25,505.25,66.28K,-0.68%
"Jul 23, 2018",513.75,518,522.5,512,74.23K,-0.44%
"Jul 20, 2018",516,503.5,519.75,503,76.74K,2.33%
"Jul 19, 2018",504.25,493.75,505.75,490.25,57.47K,1.97%
"Jul 18, 2018",494.5,498.25,505,493.75,54.26K,-0.65%
"Jul 17, 2018",497.75,491,504.25,487.75,70.28K,1.89%
"Jul 16, 2018",488.5,495.25,498.5,486.75,62.01K,1.45%
"Jul 13, 2018",481.5,484.5,497.5,481.25,0.01K,-0.21%
"Jul 12, 2018",482.5,484.25,484.25,484.25,0.07K,2.71%
"Jul 11, 2018",469.75,488,490.5,471.25,0.01K,-4.03%
"Jul 10, 2018",489.5,503,503,485.75,0.05K,-3.59%
"Jul 09, 2018",507.75,509.5,509.75,504.25,0.06K,-0.98%
"Jul 06, 2018",512.75,500.25,513.25,500.25,0.16K,1.74%
"Jul 05, 2018",504,507,508.75,503.25,0.17K,2.54%
"Jul 03, 2018",491.5,480.75,495,480.5,0.72K,2.34%
"Jul 02, 2018",480.25,497.25,505,477.25,0.88K,-3.47%
"Jun 29, 2018",497.5,479.5,504,479.5,2.49K,3.75%
"Jun 28, 2018",479.5,478,485.25,474.25,13.88K,0.00%
"Jun 27, 2018",479.5,470,482.25,468.75,30.82K,2.13%
"Jun 26, 2018",469.5,477.5,481.75,466.75,27.50K,-1.52%
"Jun 25, 2018",476.75,490.25,491,473.75,28.21K,-2.95%
"Jun 22, 2018",491.25,495.75,497.5,487,38.62K,-0.81%
"Jun 21, 2018",495.25,490.75,498.75,482.25,51.25K,1.43%
"Jun 20, 2018",488.25,477.75,490,474.75,55.87K,2.20%
"Jun 19, 2018",477.75,489.5,490.5,467.5,102.77K,-2.50%
"Jun 18, 2018",490,495.5,499,487.75,75.22K,-1.90%
"Jun 15, 2018",499.5,502.5,508.75,487,98.17K,-0.40%
"Jun 14, 2018",501.5,515.75,517,498.25,113.60K,-2.90%
"Jun 13, 2018",516.5,535,538.75,514.5,123.83K,-3.37%
"Jun 12, 2018",534.5,514.75,538.25,510.25,145.45K,3.89%
"Jun 11, 2018",514.5,520,528.25,511.75,95.72K,-1.06%
"Jun 08, 2018",520,528.25,533.5,513.25,128.28K,-1.28%
"Jun 07, 2018",526.75,522.25,537,519.25,121.87K,1.35%
"Jun 06, 2018",519.75,509.75,531.25,507.5,102.30K,1.91%
"Jun 05, 2018",510,507,518.75,506,106.92K,0.94%
"Jun 04, 2018",505.25,520.25,521.25,503.25,104.59K,-3.44%
"Jun 01, 2018",523.25,524.5,528,518.25,84.22K,-0.57%
"May 31, 2018",526.25,522,531.75,515.25,86.99K,0.81%
"May 30, 2018",522,534.75,534.75,516.5,106.72K,-2.70%
"May 29, 2018",536.5,547.5,554,531.5,140.35K,-2.10%
"May 28, 2018",548,548,548,548,-,0.92%
"May 25, 2018",543,530,544.75,528.25,86.02K,2.40%
"May 24, 2018",530.25,531,545.25,529.25,136.82K,-0.14%
"May 23, 2018",531,520.75,531.75,517.25,91.16K,1.82%
"May 22, 2018",521.5,505.5,530.25,502.75,121.34K,2.81%
"May 21, 2018",507.25,523,525.5,504.25,101.86K,-2.12%
"May 18, 2018",518.25,497.5,518.75,495.25,98.78K,4.17%
"May 17, 2018",497.5,496,505,495,68.13K,0.66%
"May 16, 2018",494.25,493.75,498.75,491,56.23K,0.15%
"May 15, 2018",493.5,490.5,496.25,486.25,74.72K,2.71%
"May 14, 2018",480.5,479.25,479.25,479.25,0.02K,-1.84%
"May 11, 2018",489.5,503.25,505.25,497,0.03K,-3.59%
"May 10, 2018",507.75,515.75,515.75,515.75,0.06K,-1.31%
"May 09, 2018",514.5,508,511,508,0.03K,-0.63%
"May 08, 2018",517.75,515.5,516.5,515.5,0.01K,0.73%
"May 07, 2018",514,515,515,515,0.07K,-2.56%
"May 04, 2018",527.5,537,537,529.5,0.12K,-2.41%
"May 03, 2018",540.5,525.75,540,521.5,0.19K,2.81%
"May 02, 2018",525.75,525,533.25,522.5,0.17K,-0.76%
"May 01, 2018",529.75,511.25,529.75,510.25,0.55K,3.37%
"Apr 30, 2018",512.5,500,515.5,499.75,2.35K,3.43%
"Apr 27, 2018",495.5,484,495.75,480.25,16.63K,3.07%
"Apr 26, 2018",480.75,485.25,491.5,476.5,23.00K,-1.13%
"Apr 25, 2018",486.25,473,488.5,472.25,28.84K,2.91%
"Apr 24, 2018",472.5,461.25,473,455.5,29.31K,2.38%
"Apr 23, 2018",461.5,464.25,469,458.75,56.90K,-0.38%
"Apr 20, 2018",463.25,476.25,476.75,462.25,47.33K,-2.83%
"Apr 19, 2018",476.75,477.5,480,471.75,43.87K,0.32%
"Apr 18, 2018",475.25,466.25,476,465.5,51.50K,1.93%
"Apr 17, 2018",466.25,463.75,470.75,461.5,55.33K,0.87%
"Apr 16, 2018",462.25,466.5,470.25,461.5,81.26K,-2.17%
"Apr 13, 2018",472.5,480.25,481.25,469.5,63.77K,-1.77%
"Apr 12, 2018",481,483.5,484.75,474.75,80.17K,-1.28%
"Apr 11, 2018",487.25,491,492,483,101.29K,-0.97%
"Apr 10, 2018",492,492,494,481.75,130.24K,0.25%
"Apr 09, 2018",490.75,478,493.75,474.75,133.94K,3.92%
"Apr 06, 2018",472.25,461.5,472.75,459.25,76.59K,1.61%
"Apr 05, 2018",464.75,458,466,456.5,73.15K,1.97%
"Apr 04, 2018",455.75,457,461.5,447,94.46K,-0.38%
"Apr 03, 2018",457.5,448.5,463.5,448.25,99.83K,2.52%
"Apr 02, 2018",446.25,454.25,457.25,445.75,67.07K,-1.05%
"Mar 29, 2018",451,447.5,455.75,441.5,89.82K,1.23%
"Mar 28, 2018",445.5,449.5,452.5,444.5,55.98K,-0.78%
"Mar 27, 2018",449,454.25,457.5,448.75,57.98K,-1.16%
"Mar 26, 2018",454.25,462.5,463.75,451.25,65.96K,-1.30%
"Mar 23, 2018",460.25,455.25,461.75,446.5,78.52K,0.99%
"Mar 22, 2018",455.75,453.5,459.75,451.25,64.10K,0.50%
"Mar 21, 2018",453.5,453.5,454.5,446.75,79.01K,0.11%
"Mar 20, 2018",453,452.5,457.5,450,92.60K,0.50%
"Mar 19, 2018",450.75,465,466,450.25,109.99K,-3.63%
"Mar 16, 2018",467.75,478.75,482.25,467,83.13K,-2.30%
"Mar 15, 2018",478.75,488.75,493.25,476,76.23K,-3.43%
"Mar 14, 2018",495.75,485,496.5,485,0.01K,2.11%
"Mar 13, 2018",485.5,494.5,503.25,493,0.04K,-0.87%
"Mar 12, 2018",489.75,486,486,483.5,0.06K,0.15%
"Mar 09, 2018",489,495,495,486,0.29K,-1.16%
"Mar 08, 2018",494.75,495.25,495.75,491,0.12K,0.35%
"Mar 07, 2018",493,505,505,493,0.22K,-1.79%
"Mar 06, 2018",502,498.75,501.75,494,0.20K,-0.05%
"Mar 05, 2018",502.25,497,501.75,493,0.37K,2.08%
"Mar 02, 2018",492,506.25,506.25,489,0.50K,-2.67%
"Mar 01, 2018",505.5,491.25,506.25,482.75,0.91K,4.33%
"Feb 28, 2018",484.5,464.5,487.5,464,5.72K,4.59%
"Feb 27, 2018",463.25,462,465.75,460.25,32.83K,0.82%
"Feb 26, 2018",459.5,458.5,464,455.75,51.73K,1.60%
"Feb 23, 2018",452.25,452,456.25,451.5,51.46K,0.22%
"Feb 22, 2018",451.25,447.75,452,444.75,47.64K,0.89%
"Feb 21, 2018",447.25,450,452,445.5,76.89K,-0.45%
"Feb 20, 2018",449.25,459.75,463.25,449,86.76K,-1.91%
"Feb 19, 2018",458,458,458,458,-,0.00%
"Feb 18, 2018",458,458,458,458,-,0.05%
"Feb 16, 2018",457.75,463.5,464.5,456.75,69.87K,-0.87%
"Feb 15, 2018",461.75,455.75,463.5,452.25,79.65K,1.32%
"Feb 14, 2018",455.75,458,460.75,453.75,92.77K,-1.09%
"Feb 13, 2018",460.75,465,467.25,459,139.47K,-0.70%
"Feb 12, 2018",464,452,465,451.5,130.18K,3.34%
"Feb 09, 2018",449,454.25,456,448.25,119.90K,-1.59%
"Feb 08, 2018",456.25,461.75,464.5,451.25,133.04K,-0.92%
"Feb 07, 2018",460.5,449,461.75,447.75,149.04K,3.19%
"Feb 06, 2018",446.25,442,447.75,438.75,80.12K,1.36%
"Feb 05, 2018",440.25,443.25,445.75,438.75,100.97K,-1.45%
"Feb 02, 2018",446.75,449.75,451,445,69.04K,-0.94%
"Feb 01, 2018",451,451,451.5,443.25,112.72K,-0.17%
"Jan 31, 2018",451.75,458.5,458.75,447.5,121.25K,-1.20%
"Jan 30, 2018",457.25,454,458.5,449.75,130.21K,1.78%
"Jan 29, 2018",449.25,443,449.75,443,109.24K,1.87%
"Jan 26, 2018",441,435,442.5,434.25,83.10K,1.50%
"Jan 25, 2018",434.5,433,438.75,429.5,91.60K,0.35%
"Jan 24, 2018",433,422.25,433.75,420.75,113.54K,2.73%
"Jan 23, 2018",421.5,423.5,425,419.75,57.49K,-1.00%
"Jan 22, 2018",425.75,424.5,427.5,423.25,51.15K,0.71%
"Jan 19, 2018",422.75,425.25,427.25,421.5,39.94K,-0.59%
"Jan 18, 2018",425.25,422.25,425.75,421.25,53.11K,0.89%
"Jan 17, 2018",421.5,416.75,423.25,415.5,53.02K,1.20%
"Jan 16, 2018",416.5,420.25,422.75,413.25,83.27K,-0.95%
"Jan 12, 2018",420.5,433.25,436,418.75,131.03K,-2.94%
"Jan 11, 2018",433.25,434.25,434.5,428.5,73.17K,-0.23%
"Jan 10, 2018",434.25,432.25,435,431.5,62.13K,0.46%
"Jan 09, 2018",432.25,427.75,433.75,425.25,63.52K,1.05%
"Jan 08, 2018",427.75,430.25,432.25,425.75,71.82K,-0.70%
"Jan 05, 2018",430.75,433,433.75,427.5,62.55K,-0.75%
"Jan 04, 2018",434,435.75,436,431,58.73K,-0.46%
"Jan 03, 2018",436,435.25,437,432,70.97K,0.58%
"Jan 02, 2018",433.5,428.25,436.25,428.25,71.35K,1.52%
"Dec 29, 2017",427,426.25,428,424,37.22K,-0.18%
"Dec 28, 2017",427.75,427.5,428.75,425.25,31.94K,-0.06%
"Dec 27, 2017",428,422.25,428.25,420.75,36.73K,1.36%
"Dec 26, 2017",422.25,424,426.75,420.75,27.39K,-0.59%
"Dec 22, 2017",424.75,426.75,429,424.25,39.04K,-0.53%
"Dec 21, 2017",427,424,427.5,422.5,44.55K,0.83%
"Dec 20, 2017",423.5,418.75,424.5,416.25,54.04K,0.95%
"Dec 19, 2017",419.5,420.5,424,419,39.62K,-0.24%
"Dec 18, 2017",420.5,420.25,423.5,419.5,47.97K,0.54%
"Dec 15, 2017",418.25,418.75,421.5,415,49.12K,5.89%
"Dec 14, 2017",395,417.5,420.75,416.25,0.12K,0.70%
"Dec 13, 2017",392.25,411.5,417.25,411.5,0.05K,1.29%
"Dec 12, 2017",387.25,413.5,418.75,411.25,0.15K,-0.13%
"Dec 11, 2017",387.75,386.5,387.25,386.5,0.06K,-1.08%
"Dec 08, 2017",392,395.5,395.5,391.5,0.21K,-0.57%
"Dec 07, 2017",394.25,396.25,397.25,394,0.16K,-1.07%
"Dec 06, 2017",398.5,407.25,407.25,398.5,0.14K,-1.85%
"Dec 05, 2017",406,410.25,411,405.5,1.14K,-1.04%
"Dec 04, 2017",410.25,416,419,410.75,0.95K,-1.03%
"Dec 01, 2017",414.5,409,414.75,408,3.44K,1.28%
"Nov 30, 2017",409.25,415.25,417.25,407.75,14.09K,-1.74%
"Nov 29, 2017",416.5,410.75,417.25,410.5,37.72K,1.40%
"Nov 28, 2017",410.75,410.25,412.25,405.25,40.90K,0.31%
"Nov 27, 2017",409.5,415.5,416,408.75,43.93K,-1.50%
"Nov 24, 2017",415.75,422,422.25,412.5,53.95K,-1.66%
"Nov 22, 2017",422.75,424.75,426.25,420.75,62.50K,-0.47%
"Nov 21, 2017",424.75,421.75,428.75,420.25,62.06K,0.65%
"Nov 20, 2017",422,427.75,428,419.25,65.12K,-1.23%
"Nov 17, 2017",427.25,421.5,428,421,60.66K,1.36%
"Nov 16, 2017",421.5,421.5,424.5,419.5,65.60K,0.36%
"Nov 15, 2017",420,427.75,428.25,418,76.38K,-1.87%
"Nov 14, 2017",428,424.75,429.5,423.25,93.37K,0.88%
"Nov 13, 2017",424.25,432,432,422.25,110.24K,-1.68%
"Nov 10, 2017",431.5,429.5,434.25,426.75,106.00K,0.58%
"Nov 09, 2017",429,425.75,432,423.75,155.47K,0.53%
"Nov 08, 2017",426.75,427.25,427.5,419,94.74K,-0.12%
"Nov 07, 2017",427.25,430.25,431,424,113.50K,-0.81%
"Nov 06, 2017",430.75,427,431.25,427,84.45K,1.17%
"Nov 03, 2017",425.75,427,429,422.25,68.73K,-0.06%
"Nov 02, 2017",426,417.5,426.75,417.5,70.60K,1.91%
"Nov 01, 2017",418,418.75,422,416.5,66.28K,-0.12%
"Oct 31, 2017",418.5,425,426.25,416.25,93.96K,-1.47%
"Oct 30, 2017",424.75,427.5,428.25,422.5,49.31K,-0.59%
"Oct 27, 2017",427.25,430.5,431.25,424.75,62.47K,-1.04%
"Oct 26, 2017",431.75,435.5,437.5,431,45.42K,-0.86%
"Oct 25, 2017",435.5,438,443,433.75,59.31K,-0.57%
"Oct 24, 2017",438,438,438.75,433,47.69K,0.29%
"Oct 23, 2017",436.75,426.25,438.25,423.75,82.20K,2.52%
"Oct 20, 2017",426,433,436,425,51.12K,-1.56%
"Oct 19, 2017",432.75,430.5,436.25,429.5,53.11K,0.64%
"Oct 18, 2017",430,434.75,435.25,429,47.23K,-1.09%
"Oct 17, 2017",434.75,436.5,440.75,433.5,46.21K,-0.40%
"Oct 16, 2017",436.5,440,442.75,435.5,46.50K,-0.68%
"Oct 13, 2017",439.5,430.75,440.75,430.5,52.24K,2.09%
"Oct 12, 2017",430.5,432.5,437.75,428,74.22K,-0.63%
"Oct 11, 2017",433.25,435,435.5,429.75,72.06K,-0.46%
"Oct 10, 2017",435.25,436.75,439.75,434,54.05K,-0.17%
"Oct 09, 2017",436,444,445.75,435.5,59.17K,-1.69%
"Oct 06, 2017",443.5,440.5,444.75,438.75,47.87K,0.62%
"Oct 05, 2017",440.75,443.25,444,438,57.91K,-0.28%
"Oct 04, 2017",442,448.75,449.25,441.5,57.49K,-1.34%
"Oct 03, 2017",448,445,450.5,443.25,81.89K,0.73%
"Oct 02, 2017",444.75,446.5,448.5,439.5,75.65K,-0.78%
"Sep 29, 2017",448.25,455.5,459,446.25,93.11K,-1.48%
"Sep 28, 2017",455,462,462,454,57.17K,-1.41%
"Sep 27, 2017",461.5,454,462.75,449,74.38K,1.71%
"Sep 26, 2017",453.75,453.5,460.75,451.5,70.89K,-0.06%
"Sep 25, 2017",454,448,454.75,444,64.12K,1.00%
"Sep 22, 2017",449.5,452.5,455,448,58.49K,-0.66%
"Sep 21, 2017",452.5,451.75,454.5,445.5,61.68K,0.61%
"Sep 20, 2017",449.75,443.25,452,442.75,62.18K,1.52%
"Sep 19, 2017",443,442.75,446.75,435.75,71.99K,-0.11%
"Sep 18, 2017",443.5,448.5,450.75,442.25,54.10K,-1.22%
"Sep 15, 2017",449,443.5,450.25,440.75,60.90K,4.85%
"Sep 14, 2017",428.25,443.75,450.5,442,0.00K,1.78%
"Sep 13, 2017",420.75,426,426,426,0.00K,0.30%
"Sep 12, 2017",419.5,415,418.75,415,0.02K,1.76%
"Sep 11, 2017",412.25,417.75,418.5,413.5,0.02K,-0.36%
"Sep 08, 2017",413.75,415.75,415.75,412.5,0.05K,0.06%
"Sep 07, 2017",413.5,421,421,412,0.13K,-1.96%
"Sep 06, 2017",421.75,425,428,421,0.15K,-2.03%
"Sep 05, 2017",430.5,428.25,433.5,428,0.41K,2.38%
"Sep 01, 2017",420.5,410.75,421.75,408.75,0.61K,2.50%
"Aug 31, 2017",410.25,403.5,411.75,402.75,1.46K,1.67%
"Aug 30, 2017",403.5,403,407,400,12.50K,0.19%
"Aug 29, 2017",402.75,400.5,404,394.5,22.86K,0.69%
"Aug 28, 2017",400,406.25,410,398.75,25.84K,-2.32%
"Aug 25, 2017",409.5,409,412.75,408.5,26.93K,0.12%
"Aug 24, 2017",409,403.25,411.25,400.75,32.19K,1.43%
"Aug 23, 2017",403.25,402.5,408.5,401.25,31.83K,0.25%
"Aug 22, 2017",402.25,410.75,413,402,33.26K,-1.77%
"Aug 21, 2017",409.5,414.5,418.75,408.75,26.38K,-1.56%
"Aug 18, 2017",416,414,417.75,412,34.05K,0.48%
"Aug 17, 2017",414,419.5,422.25,412.25,51.30K,-1.25%
"Aug 16, 2017",419.25,429.5,435.75,417,72.24K,-2.39%
"Aug 15, 2017",429.5,440,440.25,428,71.50K,-2.61%
"Aug 14, 2017",441,436.5,441.75,431,73.55K,0.40%
"Aug 11, 2017",439.25,441.5,444,434.5,89.53K,-0.28%
"Aug 10, 2017",440.5,459.5,462,439.25,103.45K,-4.13%
"Aug 09, 2017",459.5,457.25,461.5,454,76.42K,0.55%
"Aug 08, 2017",457,463.75,468,454.75,92.37K,-1.40%
"Aug 07, 2017",463.5,457.75,464,454.25,71.29K,1.92%
"Aug 04, 2017",454.75,457.75,461.5,453.5,56.08K,-0.66%
"Aug 03, 2017",457.75,461,463.75,454.25,63.50K,-0.65%
"Aug 02, 2017",460.75,462,466.75,455.75,82.58K,-0.11%
"Aug 01, 2017",461.25,469,478,460.5,83.06K,-2.79%
"Jul 31, 2017",474.5,478.75,480.75,471.5,54.21K,-1.35%
"Jul 28, 2017",481,480.25,489.25,478,49.70K,0.26%
"Jul 27, 2017",479.75,478.25,485.5,477.5,47.25K,0.42%
"Jul 26, 2017",477.75,476,481,473,58.01K,0.79%
"Jul 25, 2017",474,494.75,495.25,473.25,93.08K,-3.02%
"Jul 24, 2017",488.75,496.25,496.5,483,90.52K,-2.10%
"Jul 21, 2017",499.25,506.5,510.25,497.5,72.40K,-1.29%
"Jul 20, 2017",505.75,504.5,508.25,495,68.99K,0.55%
"Jul 19, 2017",503,504,509,500,71.11K,-0.15%
"Jul 18, 2017",503.75,509,517.75,503,76.02K,-0.44%
"Jul 17, 2017",506,509.5,512,502.75,60.38K,2.27%
"Jul 14, 2017",494.75,513.5,520.5,508.5,0.01K,-0.15%
"Jul 13, 2017",495.5,516,516,496,0.01K,-5.17%
"Jul 12, 2017",522.5,533.5,534.25,521.5,0.15K,-2.43%
"Jul 11, 2017",535.5,531.25,533.25,528.5,0.05K,0.94%
"Jul 10, 2017",530.5,530.75,531,530.5,0.06K,2.96%
"Jul 07, 2017",515.25,515.75,524,514.5,0.10K,-0.72%
"Jul 06, 2017",519,519,528.75,519,0.20K,-3.76%
"Jul 05, 2017",539.25,544.5,556,517.5,0.49K,0.47%
"Jul 03, 2017",536.75,518.25,539,518.25,1.13K,5.04%
"Jun 30, 2017",511,480.25,511.5,480.25,3.79K,6.40%
"Jun 29, 2017",480.25,457,483.75,456.25,30.88K,5.03%
"Jun 28, 2017",457.25,453.5,459.25,451.5,23.42K,0.88%
"Jun 27, 2017",453.25,450,457,449.25,28.32K,0.72%
"Jun 26, 2017",450,458,460.75,449.25,42.69K,-2.12%
"Jun 23, 2017",459.75,464.75,467,459,58.27K,-0.33%
