Date,Price,Open,High,Low,Vol.,Change %
25/08/1995,440.75,438.5,444.25,438,2.42K,-0.06%
24/08/1995,441.00,439.5,445,438,3.27K,0.63%
23/08/1995,438.25,434,438.5,433,2.43K,0.69%
22/08/1995,435.25,433,438,429,2.47K,0.29%
21/08/1995,434.00,430,441,429.5,5.63K,1.28%
18/08/1995,428.50,424.5,429.5,422.5,5.38K,1.18%
17/08/1995,423.50,420,425,419.5,4.97K,-0.06%
16/08/1995,423.75,434.5,438,423,2.88K,-2.02%
15/08/1995,432.50,435,435,427,3.27K,-1.14%
14/08/1995,437.50,442,446.5,435.5,2.84K,-0.34%
11/08/1995,439.00,420,443.5,419,5.60K,2.15%
10/08/1995,429.75,432,433,424,6.20K,-1.04%
09/08/1995,434.25,438.5,439,433.5,3.84K,-0.97%
08/08/1995,438.50,428,441.5,425,7.12K,3.85%
07/08/1995,422.25,431.5,431.5,414.5,9.96K,-2.82%
04/08/1995,434.50,442,442.5,433.5,5.50K,-1.47%
03/08/1995,441.00,430,443,430,7.91K,-0.28%
02/08/1995,442.25,461,461,442.25,11.44K,-4.33%
01/08/1995,462.25,463.5,467,460,5.67K,-0.43%
31/07/1995,464.25,452,468,448,7.34K,1.14%
28/07/1995,459.00,457,462.5,455.5,4.83K,0.33%
27/07/1995,457.50,463,463,454,6.50K,-0.65%
26/07/1995,460.50,457,461,454,8.88K,-0.16%
25/07/1995,461.25,478,480.5,460,16.04K,-3.50%
24/07/1995,478.00,475.5,479,472,8.11K,0.05%
21/07/1995,477.75,471,478.5,469,9.93K,3.63%
20/07/1995,461.00,455.5,464,455.5,5.16K,1.93%
19/07/1995,452.25,446,456.5,445.5,1.12K,-0.28%
18/07/1995,453.50,460,461,452,0.63K,-1.52%
17/07/1995,460.50,457,467,450,0.96K,4.42%
14/07/1995,441.00,434,446.5,434,0.98K,2.14%
13/07/1995,431.75,426,435,425.5,0.61K,1.53%
12/07/1995,425.25,427,434,425,0.50K,0.29%
11/07/1995,424.00,415,426,413.5,0.59K,2.35%
10/07/1995,414.25,420,425,413.5,1.09K,-1.49%
07/07/1995,420.50,430.5,432.5,420,1.75K,-2.61%
06/07/1995,431.75,422,435.5,421,2.12K,2.01%
05/07/1995,423.25,433.5,433.5,422,3.06K,-2.53%
03/07/1995,434.25,445,445,433.5,2.24K,-6.46%
01/07/1995,464.25,445,480.5,413.5,82.43K,4.09%
30/06/1995,446.00,451,451,439,5.10K,-0.34%
29/06/1995,447.50,442,452,437,10.67K,1.99%
28/06/1995,438.75,420,439,419,8.72K,4.71%
27/06/1995,419.00,423.5,424,413.5,10.45K,-1.06%
26/06/1995,423.50,420,441,416,9.37K,0.12%
23/06/1995,423.00,411.5,426,408,9.95K,3.11%
22/06/1995,410.25,398,416,396,15.98K,3.14%
21/06/1995,397.75,388,398.5,386,-,2.12%
20/06/1995,389.50,391,392,386,9.10K,-0.76%
19/06/1995,392.50,384,395,384,11.65K,3.15%
16/06/1995,380.50,378,382.75,378,9.55K,-1.04%
15/06/1995,384.50,386.5,392,383,11.71K,-0.58%
14/06/1995,386.75,379.5,389.5,379,13.32K,2.04%
13/06/1995,379.00,370,379.5,369.25,13.56K,1.95%
12/06/1995,371.75,373,374,368,9.52K,-0.93%
09/06/1995,375.25,379,381,370,12.89K,-0.92%
08/06/1995,378.75,377,379,374.5,10.76K,1.41%
07/06/1995,373.50,380.5,382,372.5,14.38K,-2.23%
06/06/1995,382.00,384,387.5,377,11.81K,-0.97%
05/06/1995,385.75,385,390,384.25,8.99K,-0.06%
02/06/1995,386.00,385.5,390,383.75,11.21K,0.98%
01/06/1995,382.25,375.5,383.5,375.5,9.28K,2.41%
31/05/1995,373.25,374.25,375.25,370,8.80K,-0.07%
30/05/1995,373.50,380,382.5,373,9.49K,-3.11%
